name,type2_T1.G.1_T1.G.1_gap2,type2_T1.G.1_T1.G.2_gap2,type2_T1.G.2_T1.G.1_gap2,type2_T1.G.2_T1.G.2_gap2,target
CPP_positive_191,2.0,0.0,1.0,6.0,1
CPP_positive_192,0.0,2.0,1.0,2.0,1
CPP_positive_193,3.0,2.0,0.0,0.0,1
CPP_positive_194,3.0,0.0,2.0,1.0,1
CPP_positive_195,1.0,2.0,2.0,2.0,1
CPP_positive_196,2.0,1.0,1.0,2.0,1
CPP_positive_197,2.0,2.0,1.0,1.0,1
CPP_positive_198,1.0,1.0,1.0,3.0,1
CPP_positive_199,6.0,2.0,0.0,2.0,1
CPP_positive_200,2.0,3.0,0.0,2.0,1
CPP_positive_201,2.0,3.0,0.0,2.0,1
CPP_positive_202,2.0,3.0,0.0,2.0,1
CPP_positive_203,2.0,1.0,2.0,0.0,1
CPP_positive_204,0.0,2.0,1.0,1.0,1
CPP_positive_205,2.0,0.0,2.0,0.0,1
CPP_positive_206,2.0,2.0,0.0,3.0,1
CPP_positive_207,3.0,1.0,0.0,2.0,1
CPP_positive_208,0.0,1.0,0.0,6.0,1
CPP_positive_209,4.0,1.0,1.0,2.0,1
CPP_positive_210,1.0,1.0,0.0,2.0,1
CPP_positive_211,1.0,0.0,1.0,2.0,1
CPP_positive_212,0.0,0.0,4.0,0.0,1
CPP_positive_213,2.0,0.0,2.0,1.0,1
CPP_positive_214,2.0,1.0,2.0,0.0,1
CPP_positive_215,2.0,1.0,2.0,0.0,1
CPP_positive_216,2.0,1.0,2.0,0.0,1
CPP_positive_217,3.0,1.0,0.0,1.0,1
CPP_positive_218,0.0,1.0,3.0,2.0,1
CPP_positive_219,0.0,1.0,3.0,2.0,1
CPP_positive_220,2.0,0.0,0.0,4.0,1
CPP_positive_221,1.0,2.0,1.0,1.0,1
CPP_positive_222,1.0,2.0,1.0,1.0,1
CPP_positive_223,3.0,0.0,2.0,0.0,1
CPP_positive_224,1.0,1.0,1.0,2.0,1
CPP_positive_225,2.0,2.0,2.0,2.0,1
CPP_positive_226,7.0,0.0,1.0,0.0,1
CPP_positive_227,4.0,1.0,0.0,1.0,1
CPP_positive_228,0.0,1.0,3.0,0.0,1
CPP_positive_229,2.0,4.0,0.0,3.0,1
CPP_positive_230,3.0,2.0,1.0,4.0,1
CPP_positive_231,3.0,3.0,3.0,0.0,1
CPP_positive_232,2.0,1.0,1.0,0.0,1
CPP_positive_233,1.0,0.0,2.0,2.0,1
CPP_positive_234,2.0,0.0,0.0,3.0,1
CPP_positive_235,1.0,1.0,2.0,1.0,1
CPP_positive_236,0.0,2.0,1.0,2.0,1
CPP_positive_237,0.0,0.0,1.0,4.0,1
CPP_positive_238,2.0,1.0,3.0,1.0,1
CPP_positive_239,0.0,0.0,0.0,7.0,1
CPP_positive_240,0.0,3.0,3.0,4.0,1
CPP_positive_241,2.0,3.0,2.0,3.0,1
CPP_positive_242,1.0,3.0,2.0,1.0,1
CPP_positive_243,0.0,1.0,4.0,1.0,1
CPP_positive_244,1.0,3.0,3.0,2.0,1
CPP_positive_245,1.0,2.0,1.0,2.0,1
CPP_positive_246,3.0,2.0,2.0,2.0,1
CPP_positive_247,2.0,2.0,3.0,2.0,1
CPP_positive_248,2.0,3.0,3.0,1.0,1
CPP_positive_249,3.0,1.0,2.0,0.0,1
CPP_positive_250,6.0,2.0,1.0,0.0,1
CPP_positive_251,3.0,1.0,2.0,0.0,1
CPP_positive_252,3.0,1.0,2.0,0.0,1
CPP_positive_253,2.0,2.0,2.0,0.0,1
CPP_positive_254,4.0,0.0,1.0,1.0,1
CPP_positive_255,3.0,1.0,2.0,0.0,1
CPP_positive_256,3.0,1.0,2.0,0.0,1
CPP_positive_257,6.0,0.0,0.0,0.0,1
CPP_positive_258,1.0,1.0,2.0,1.0,1
CPP_positive_259,1.0,1.0,2.0,0.0,1
CPP_positive_260,0.0,2.0,1.0,3.0,1
CPP_positive_261,0.0,0.0,3.0,3.0,1
CPP_positive_262,1.0,2.0,1.0,2.0,1
CPP_positive_263,1.0,3.0,2.0,0.0,1
CPP_positive_264,2.0,2.0,1.0,0.0,1
CPP_positive_265,4.0,2.0,1.0,0.0,1
CPP_positive_266,3.0,3.0,3.0,0.0,1
CPP_positive_267,5.0,4.0,1.0,0.0,1
CPP_positive_268,3.0,2.0,1.0,3.0,1
CPP_positive_269,2.0,3.0,2.0,2.0,1
CPP_positive_270,1.0,1.0,0.0,3.0,1
CPP_positive_271,2.0,0.0,2.0,1.0,1
CPP_positive_272,3.0,0.0,1.0,1.0,1
CPP_positive_273,1.0,2.0,2.0,1.0,1
CPP_positive_274,1.0,3.0,1.0,0.0,1
CPP_positive_275,2.0,2.0,6.0,0.0,1
CPP_positive_276,1.0,1.0,1.0,2.0,1
CPP_positive_277,0.0,0.0,0.0,6.0,1
CPP_positive_278,0.0,0.0,0.0,5.0,1
CPP_positive_279,0.0,3.0,2.0,0.0,1
CPP_positive_280,3.0,1.0,3.0,0.0,1
CPP_positive_281,1.0,0.0,3.0,0.0,1
CPP_positive_282,1.0,2.0,1.0,0.0,1
CPP_positive_283,4.0,2.0,0.0,2.0,1
CPP_positive_284,0.0,1.0,1.0,3.0,1
CPP_positive_285,2.0,0.0,3.0,2.0,1
CPP_positive_286,1.0,0.0,3.0,3.0,1
CPP_positive_287,3.0,1.0,2.0,1.0,1
CPP_positive_288,1.0,2.0,3.0,3.0,1
CPP_positive_289,0.0,0.0,5.0,3.0,1
CPP_positive_290,3.0,0.0,3.0,1.0,1
CPP_positive_291,4.0,2.0,1.0,0.0,1
CPP_positive_292,2.0,2.0,0.0,0.0,1
CPP_positive_293,6.0,2.0,1.0,0.0,1
CPP_positive_294,3.0,1.0,2.0,1.0,1
CPP_positive_295,1.0,0.0,0.0,3.0,1
CPP_positive_296,2.0,0.0,0.0,2.0,1
CPP_positive_297,2.0,0.0,0.0,2.0,1
CPP_positive_298,0.0,1.0,1.0,2.0,1
CPP_positive_299,3.0,0.0,0.0,2.0,1
CPP_positive_300,5.0,1.0,2.0,0.0,1
CPP_positive_301,1.0,2.0,1.0,1.0,1
CPP_positive_302,1.0,1.0,3.0,0.0,1
CPP_positive_303,4.0,0.0,0.0,1.0,1
CPP_positive_304,3.0,0.0,1.0,1.0,1
CPP_positive_305,2.0,1.0,2.0,1.0,1
CPP_positive_306,7.0,1.0,1.0,0.0,1
CPP_positive_307,0.0,1.0,1.0,2.0,1
CPP_positive_308,2.0,2.0,0.0,0.0,1
CPP_positive_309,3.0,3.0,0.0,0.0,1
CPP_positive_310,3.0,3.0,0.0,0.0,1
CPP_positive_311,3.0,3.0,3.0,0.0,1
CPP_positive_312,1.0,1.0,2.0,1.0,1
CPP_positive_313,3.0,1.0,2.0,0.0,1
CPP_positive_314,3.0,0.0,2.0,0.0,1
CPP_positive_315,7.0,0.0,0.0,2.0,1
CPP_positive_316,6.0,1.0,0.0,2.0,1
CPP_positive_317,3.0,4.0,3.0,0.0,1
CPP_positive_318,3.0,2.0,2.0,0.0,1
CPP_positive_319,1.0,3.0,0.0,4.0,1
CPP_positive_320,1.0,0.0,1.0,4.0,1
CPP_positive_321,1.0,0.0,3.0,1.0,1
CPP_positive_322,0.0,1.0,1.0,2.0,1
CPP_positive_323,0.0,3.0,1.0,1.0,1
CPP_positive_324,1.0,2.0,0.0,3.0,1
CPP_positive_325,0.0,3.0,0.0,3.0,1
CPP_positive_326,3.0,2.0,0.0,1.0,1
CPP_positive_327,0.0,1.0,1.0,2.0,1
CPP_positive_328,0.0,1.0,1.0,3.0,1
CPP_positive_329,2.0,1.0,0.0,1.0,1
CPP_positive_330,2.0,1.0,0.0,1.0,1
CPP_positive_331,2.0,1.0,0.0,1.0,1
CPP_positive_332,2.0,1.0,0.0,1.0,1
CPP_positive_333,2.0,0.0,3.0,2.0,1
CPP_positive_334,2.0,1.0,0.0,5.0,1
CPP_positive_335,2.0,0.0,1.0,1.0,1
CPP_positive_336,1.0,2.0,0.0,1.0,1
CPP_positive_337,0.0,1.0,2.0,1.0,1
CPP_positive_338,0.0,2.0,1.0,1.0,1
CPP_positive_339,1.0,1.0,1.0,1.0,1
CPP_positive_340,1.0,1.0,1.0,1.0,1
CPP_positive_341,2.0,1.0,0.0,1.0,1
CPP_positive_342,1.0,1.0,1.0,1.0,1
CPP_positive_343,1.0,2.0,1.0,0.0,1
CPP_positive_344,3.0,0.0,1.0,0.0,1
CPP_positive_345,3.0,1.0,0.0,0.0,1
CPP_positive_346,3.0,0.0,0.0,1.0,1
CPP_positive_347,2.0,1.0,1.0,0.0,1
CPP_positive_348,2.0,0.0,2.0,0.0,1
CPP_positive_349,1.0,1.0,2.0,0.0,1
CPP_positive_350,3.0,0.0,1.0,0.0,1
CPP_positive_351,2.0,2.0,0.0,0.0,1
CPP_positive_352,1.0,2.0,1.0,0.0,1
CPP_positive_353,2.0,1.0,0.0,1.0,1
CPP_positive_354,3.0,1.0,0.0,0.0,1
CPP_positive_355,4.0,0.0,0.0,0.0,1
CPP_positive_356,2.0,2.0,0.0,0.0,1
CPP_positive_357,2.0,1.0,1.0,0.0,1
CPP_positive_358,4.0,0.0,0.0,0.0,1
CPP_positive_359,3.0,1.0,0.0,0.0,1
CPP_positive_360,3.0,0.0,1.0,0.0,1
CPP_positive_361,2.0,0.0,2.0,0.0,1
CPP_positive_362,3.0,0.0,0.0,1.0,1
CPP_positive_363,2.0,0.0,2.0,0.0,1
CPP_positive_364,2.0,1.0,1.0,0.0,1
CPP_positive_365,4.0,0.0,0.0,0.0,1
CPP_positive_366,2.0,1.0,1.0,0.0,1
CPP_positive_367,4.0,0.0,0.0,0.0,1
CPP_positive_368,3.0,0.0,1.0,0.0,1
CPP_positive_369,2.0,0.0,2.0,0.0,1
CPP_positive_370,1.0,0.0,1.0,2.0,1
CPP_positive_371,2.0,2.0,0.0,0.0,1
CPP_positive_372,2.0,0.0,2.0,0.0,1
CPP_positive_373,0.0,2.0,2.0,0.0,1
CPP_positive_374,3.0,1.0,2.0,1.0,1
CPP_positive_375,3.0,3.0,1.0,2.0,1
CPP_positive_376,1.0,0.0,2.0,1.0,1
CPP_positive_377,1.0,0.0,1.0,2.0,1
CPP_positive_378,3.0,2.0,1.0,1.0,1
CPP_positive_379,5.0,1.0,2.0,2.0,1
CPP_positive_380,7.0,0.0,0.0,3.0,1
CPP_positive_381,5.0,1.0,1.0,3.0,1
CPP_positive_382,2.0,0.0,0.0,6.0,1
CPP_positive_383,1.0,2.0,2.0,0.0,1
CPP_positive_384,2.0,3.0,1.0,3.0,1
CPP_positive_385,2.0,1.0,2.0,1.0,1
CPP_positive_386,4.0,0.0,1.0,0.0,1
CPP_positive_387,0.0,2.0,2.0,0.0,1
CPP_positive_388,0.0,2.0,2.0,0.0,1
CPP_positive_389,0.0,0.0,3.0,2.0,1
CPP_positive_390,1.0,0.0,0.0,6.0,1
CPP_positive_391,6.0,0.0,2.0,1.0,1
CPP_positive_392,1.0,4.0,3.0,2.0,1
CPP_positive_393,4.0,0.0,0.0,5.0,1
CPP_positive_394,0.0,2.0,0.0,4.0,1
CPP_positive_395,2.0,2.0,3.0,3.0,1
CPP_positive_396,3.0,0.0,1.0,6.0,1
CPP_positive_397,2.0,3.0,4.0,2.0,1
CPP_positive_398,0.0,5.0,6.0,0.0,1
CPP_positive_399,1.0,3.0,2.0,4.0,1
CPP_positive_400,5.0,2.0,3.0,2.0,1
CPP_positive_401,0.0,0.0,0.0,12.0,1
CPP_positive_402,4.0,3.0,4.0,1.0,1
CPP_positive_403,3.0,3.0,2.0,2.0,1
CPP_positive_404,5.0,1.0,0.0,3.0,1
CPP_positive_405,4.0,1.0,0.0,3.0,1
CPP_positive_406,3.0,4.0,0.0,4.0,1
CPP_positive_407,2.0,4.0,2.0,4.0,1
CPP_positive_408,1.0,6.0,3.0,2.0,1
CPP_positive_409,0.0,2.0,2.0,1.0,1
CPP_positive_410,4.0,1.0,1.0,0.0,1
CPP_positive_411,4.0,1.0,1.0,0.0,1
CPP_positive_412,2.0,2.0,2.0,0.0,1
CPP_positive_413,3.0,0.0,0.0,3.0,1
CPP_positive_414,5.0,1.0,0.0,2.0,1
CPP_positive_415,2.0,2.0,2.0,2.0,1
CPP_positive_416,3.0,2.0,1.0,0.0,1
CPP_positive_417,2.0,2.0,0.0,3.0,1
CPP_positive_418,0.0,8.0,3.0,2.0,1
CPP_positive_419,0.0,4.0,3.0,6.0,1
CPP_positive_420,5.0,1.0,0.0,7.0,1
CPP_positive_421,5.0,4.0,0.0,4.0,1
CPP_positive_422,5.0,8.0,0.0,0.0,1
CPP_positive_423,0.0,10.0,2.0,1.0,1
CPP_positive_424,9.0,2.0,1.0,0.0,1
CPP_positive_425,5.0,4.0,0.0,4.0,1
CPP_positive_426,2.0,1.0,2.0,0.0,1
CPP_positive_427,2.0,2.0,2.0,1.0,1
CPP_positive_428,1.0,0.0,1.0,3.0,1
CPP_positive_429,2.0,1.0,2.0,0.0,1
CPP_positive_430,7.0,1.0,2.0,1.0,1
CPP_positive_431,2.0,3.0,0.0,0.0,1
CPP_positive_432,1.0,3.0,1.0,0.0,1
CPP_positive_433,1.0,5.0,4.0,0.0,1
CPP_positive_434,4.0,3.0,3.0,3.0,1
CPP_positive_435,3.0,2.0,4.0,2.0,1
CPP_positive_436,5.0,3.0,1.0,1.0,1
CPP_positive_437,5.0,1.0,2.0,3.0,1
CPP_positive_438,5.0,1.0,1.0,4.0,1
CPP_positive_439,4.0,5.0,3.0,1.0,1
CPP_positive_440,6.0,1.0,0.0,4.0,1
CPP_positive_441,0.0,4.0,4.0,3.0,1
CPP_positive_442,4.0,3.0,2.0,3.0,1
CPP_positive_443,2.0,1.0,1.0,0.0,1
CPP_positive_444,3.0,5.0,1.0,2.0,1
CPP_positive_445,5.0,3.0,2.0,1.0,1
CPP_positive_446,2.0,5.0,3.0,2.0,1
CPP_positive_447,6.0,2.0,4.0,0.0,1
CPP_positive_448,6.0,4.0,2.0,0.0,1
CPP_positive_449,2.0,4.0,3.0,2.0,1
CPP_positive_450,4.0,1.0,4.0,4.0,1
CPP_positive_451,3.0,3.0,1.0,4.0,1
CPP_positive_452,1.0,1.0,0.0,1.0,1
CPP_positive_453,1.0,2.0,2.0,8.0,1
CPP_positive_454,4.0,0.0,3.0,4.0,1
CPP_positive_455,5.0,1.0,3.0,3.0,1
CPP_positive_456,5.0,6.0,1.0,1.0,1
CPP_positive_457,3.0,3.0,1.0,5.0,1
CPP_positive_458,3.0,3.0,1.0,5.0,1
CPP_positive_459,7.0,1.0,1.0,1.0,1
CPP_positive_460,1.0,4.0,4.0,2.0,1
CPP_positive_461,7.0,1.0,4.0,1.0,1
CPP_positive_462,2.0,1.0,1.0,2.0,1
CPP_positive_463,1.0,0.0,1.0,1.0,1
CPP_positive_464,2.0,1.0,0.0,0.0,1
CPP_positive_465,1.0,1.0,1.0,0.0,1
CPP_positive_466,1.0,1.0,1.0,0.0,1
CPP_positive_467,1.0,1.0,1.0,0.0,1
CPP_positive_468,1.0,1.0,1.0,0.0,1
CPP_positive_469,2.0,1.0,0.0,1.0,1
CPP_positive_470,0.0,2.0,0.0,0.0,1
CPP_positive_471,0.0,4.0,1.0,1.0,1
CPP_positive_472,2.0,2.0,2.0,1.0,1
CPP_positive_473,0.0,1.0,2.0,1.0,1
CPP_positive_474,0.0,1.0,0.0,2.0,1
CPP_positive_475,0.0,1.0,2.0,0.0,1
CPP_positive_476,0.0,2.0,1.0,0.0,1
CPP_positive_477,2.0,1.0,3.0,0.0,1
CPP_positive_478,2.0,1.0,2.0,0.0,1
CPP_positive_479,1.0,1.0,2.0,0.0,1
CPP_positive_480,0.0,1.0,2.0,0.0,1
CPP_positive_481,2.0,1.0,0.0,1.0,1
CPP_positive_482,2.0,1.0,0.0,1.0,1
CPP_positive_483,2.0,1.0,0.0,0.0,1
CPP_positive_484,2.0,1.0,0.0,0.0,1
CPP_positive_485,3.0,0.0,0.0,1.0,1
CPP_positive_486,2.0,1.0,0.0,1.0,1
CPP_positive_487,2.0,1.0,0.0,0.0,1
CPP_positive_488,2.0,0.0,0.0,1.0,1
CPP_positive_489,3.0,0.0,0.0,0.0,1
CPP_positive_490,2.0,0.0,1.0,0.0,1
CPP_positive_491,1.0,1.0,1.0,0.0,1
CPP_positive_492,2.0,1.0,0.0,0.0,1
CPP_positive_493,1.0,0.0,1.0,0.0,1
CPP_positive_494,0.0,1.0,2.0,0.0,1
CPP_positive_495,0.0,0.0,0.0,3.0,1
CPP_positive_496,0.0,0.0,1.0,2.0,1
CPP_positive_497,0.0,0.0,0.0,3.0,1
CPP_positive_498,2.0,1.0,2.0,0.0,1
CPP_positive_499,2.0,1.0,2.0,0.0,1
CPP_positive_500,2.0,1.0,2.0,0.0,1
CPP_positive_501,2.0,1.0,2.0,0.0,1
CPP_positive_502,2.0,1.0,2.0,0.0,1
CPP_positive_503,2.0,1.0,2.0,0.0,1
CPP_positive_504,2.0,1.0,2.0,0.0,1
CPP_positive_505,2.0,1.0,2.0,0.0,1
CPP_positive_506,0.0,1.0,0.0,2.0,1
CPP_positive_507,0.0,1.0,2.0,2.0,1
CPP_positive_508,0.0,2.0,2.0,1.0,1
CPP_positive_509,0.0,1.0,1.0,1.0,1
CPP_positive_510,1.0,0.0,0.0,2.0,1
CPP_positive_511,0.0,1.0,1.0,1.0,1
CPP_positive_512,1.0,1.0,1.0,0.0,1
