name,type5_T1.G.1_T1.G.1_gap2,type5_T1.G.1_T1.G.2_gap2,type5_T1.G.1_T1.G.3_gap2,type5_T1.G.2_T1.G.1_gap2,type5_T1.G.2_T1.G.2_gap2,type5_T1.G.2_T1.G.3_gap2,type5_T1.G.3_T1.G.1_gap2,type5_T1.G.3_T1.G.2_gap2,type5_T1.G.3_T1.G.3_gap2,target
CPP_positive_22,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
CPP_positive_23,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_24,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_25,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1
CPP_positive_26,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CPP_positive_27,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_28,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_29,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_30,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_31,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_32,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_33,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_34,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_35,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_37,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_38,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_39,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_40,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_41,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_42,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1
CPP_positive_44,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_45,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_46,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_47,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1
CPP_positive_48,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_49,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_50,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_51,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_53,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_54,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_55,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_56,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_57,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1
CPP_positive_58,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_59,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_60,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_61,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_62,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_63,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1
CPP_positive_64,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_65,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_66,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_67,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1
CPP_positive_68,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_69,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
CPP_positive_70,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_71,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_72,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
CPP_positive_73,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_74,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_75,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1
CPP_positive_76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_77,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
CPP_positive_80,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_81,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_82,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_83,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_84,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1
CPP_positive_85,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_86,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1
CPP_positive_87,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_89,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_90,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_91,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_93,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_94,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1
CPP_positive_95,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_96,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_97,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_98,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_101,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_102,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_103,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_104,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_105,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_106,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_107,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1
CPP_positive_108,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_109,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_110,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_111,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_112,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
CPP_positive_113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_114,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_115,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_116,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_117,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
CPP_positive_118,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_119,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_120,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_121,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_122,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_123,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
CPP_positive_124,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_125,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_126,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_127,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1
CPP_positive_128,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_129,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_130,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_131,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1
CPP_positive_132,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_133,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_134,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_135,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_136,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_137,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_138,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_139,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1
CPP_positive_140,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1
CPP_positive_141,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_142,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
CPP_positive_143,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_144,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_145,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_146,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1
CPP_positive_147,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1
CPP_positive_148,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_149,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1
CPP_positive_150,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_151,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_152,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,1
CPP_positive_153,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1
CPP_positive_154,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_155,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_156,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1
CPP_positive_157,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_158,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_159,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_160,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_161,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_162,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_163,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_164,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_165,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
CPP_positive_166,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_167,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
CPP_positive_168,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1
CPP_positive_169,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_170,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_171,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_172,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_173,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_174,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_175,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_176,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_177,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_178,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
CPP_positive_179,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_180,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_181,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_182,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_183,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_184,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_185,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1
CPP_positive_186,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_187,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_188,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_189,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_190,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1
CPP_positive_191,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1
CPP_positive_192,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_193,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_194,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_195,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_196,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_197,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_198,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_199,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_200,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_201,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_202,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_203,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_204,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_205,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_206,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1
CPP_positive_207,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_208,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
CPP_positive_209,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_210,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_212,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
CPP_positive_213,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_214,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_215,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_216,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_217,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_218,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1
CPP_positive_219,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1
CPP_positive_220,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1
CPP_positive_221,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_222,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_223,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_224,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_225,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_226,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_227,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_228,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_229,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_230,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_231,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_232,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_233,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1
CPP_positive_234,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_235,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_236,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_237,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_238,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1
CPP_positive_239,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1
CPP_positive_240,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_241,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_242,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_243,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_244,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1
CPP_positive_245,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_246,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1
CPP_positive_247,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_248,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_249,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_250,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_251,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_252,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_253,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_254,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_255,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_256,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_257,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_258,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_259,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_260,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1
CPP_positive_261,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1
CPP_positive_262,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1
CPP_positive_263,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_264,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_265,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_266,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_267,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_268,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1
CPP_positive_269,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_270,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_271,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_272,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_273,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_274,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_275,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1
CPP_positive_276,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_277,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1
CPP_positive_278,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1
CPP_positive_279,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_280,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_281,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_282,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_283,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
CPP_positive_284,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1
CPP_positive_285,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
CPP_positive_286,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1
CPP_positive_287,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1
CPP_positive_288,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1
CPP_positive_289,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1
