name,type9_T1.G.1_T1.G.1_gap2,type9_T1.G.1_T1.G.2_gap2,type9_T1.G.2_T1.G.1_gap2,type9_T1.G.2_T1.G.2_gap2,target
CPP_positive_118,4.0,1.0,0.0,0.0,1
CPP_positive_119,3.0,0.0,1.0,0.0,1
CPP_positive_120,7.0,1.0,1.0,0.0,1
CPP_positive_121,4.0,0.0,0.0,0.0,1
CPP_positive_122,8.0,1.0,0.0,0.0,1
CPP_positive_123,7.0,1.0,1.0,0.0,1
CPP_positive_124,2.0,3.0,0.0,0.0,1
CPP_positive_125,4.0,0.0,0.0,0.0,1
CPP_positive_126,4.0,1.0,1.0,0.0,1
CPP_positive_127,5.0,1.0,1.0,2.0,1
CPP_positive_128,3.0,1.0,2.0,0.0,1
CPP_positive_129,3.0,2.0,1.0,0.0,1
CPP_positive_130,5.0,0.0,1.0,0.0,1
CPP_positive_131,2.0,0.0,2.0,2.0,1
CPP_positive_132,3.0,1.0,2.0,0.0,1
CPP_positive_133,4.0,1.0,1.0,0.0,1
CPP_positive_134,8.0,1.0,0.0,0.0,1
CPP_positive_135,3.0,0.0,0.0,1.0,1
CPP_positive_136,2.0,2.0,3.0,0.0,1
CPP_positive_137,6.0,0.0,0.0,0.0,1
CPP_positive_138,2.0,2.0,1.0,0.0,1
CPP_positive_139,5.0,1.0,1.0,0.0,1
CPP_positive_140,8.0,1.0,0.0,0.0,1
CPP_positive_141,5.0,0.0,0.0,0.0,1
CPP_positive_142,3.0,0.0,2.0,0.0,1
CPP_positive_143,4.0,1.0,0.0,0.0,1
CPP_positive_144,4.0,0.0,1.0,0.0,1
CPP_positive_145,6.0,0.0,0.0,0.0,1
CPP_positive_146,8.0,1.0,0.0,1.0,1
CPP_positive_147,7.0,0.0,1.0,0.0,1
CPP_positive_148,7.0,0.0,1.0,0.0,1
CPP_positive_149,3.0,2.0,2.0,1.0,1
CPP_positive_150,7.0,0.0,1.0,1.0,1
CPP_positive_151,5.0,1.0,2.0,0.0,1
CPP_positive_152,2.0,3.0,2.0,1.0,1
CPP_positive_153,3.0,2.0,2.0,1.0,1
CPP_positive_154,9.0,1.0,0.0,0.0,1
CPP_positive_155,3.0,1.0,0.0,0.0,1
CPP_positive_156,9.0,0.0,0.0,0.0,1
CPP_positive_157,10.0,0.0,0.0,0.0,1
CPP_positive_158,0.0,10.0,0.0,0.0,1
CPP_positive_159,8.0,0.0,0.0,0.0,1
CPP_positive_160,8.0,0.0,1.0,0.0,1
CPP_positive_161,7.0,0.0,0.0,0.0,1
CPP_positive_162,5.0,1.0,1.0,0.0,1
CPP_positive_163,4.0,2.0,2.0,0.0,1
CPP_positive_164,4.0,0.0,2.0,0.0,1
CPP_positive_165,8.0,0.0,0.0,0.0,1
CPP_positive_166,4.0,1.0,1.0,0.0,1
CPP_positive_167,5.0,1.0,1.0,0.0,1
CPP_positive_168,5.0,1.0,0.0,2.0,1
CPP_positive_169,2.0,1.0,2.0,1.0,1
CPP_positive_170,2.0,1.0,2.0,1.0,1
CPP_positive_171,5.0,0.0,0.0,0.0,1
CPP_positive_172,7.0,0.0,0.0,0.0,1
CPP_positive_173,4.0,0.0,0.0,0.0,1
CPP_positive_174,7.0,0.0,0.0,0.0,1
CPP_positive_175,7.0,0.0,0.0,0.0,1
CPP_positive_176,9.0,0.0,0.0,1.0,1
CPP_positive_177,7.0,0.0,0.0,0.0,1
CPP_positive_178,3.0,0.0,1.0,0.0,1
CPP_positive_179,7.0,1.0,0.0,1.0,1
CPP_positive_180,7.0,1.0,1.0,0.0,1
CPP_positive_181,6.0,0.0,0.0,1.0,1
CPP_positive_182,4.0,0.0,1.0,2.0,1
CPP_positive_183,3.0,3.0,1.0,0.0,1
CPP_positive_184,5.0,0.0,1.0,0.0,1
CPP_positive_185,4.0,0.0,1.0,0.0,1
CPP_positive_186,5.0,0.0,1.0,0.0,1
CPP_positive_187,2.0,1.0,2.0,0.0,1
CPP_positive_188,5.0,0.0,0.0,0.0,1
CPP_positive_189,10.0,0.0,0.0,0.0,1
CPP_positive_190,2.0,4.0,3.0,1.0,1
CPP_positive_191,6.0,0.0,1.0,2.0,1
CPP_positive_192,3.0,1.0,1.0,0.0,1
CPP_positive_193,5.0,0.0,0.0,0.0,1
CPP_positive_194,4.0,1.0,1.0,0.0,1
CPP_positive_195,1.0,3.0,3.0,0.0,1
CPP_positive_196,6.0,0.0,0.0,0.0,1
CPP_positive_197,5.0,1.0,0.0,0.0,1
CPP_positive_198,6.0,0.0,0.0,0.0,1
CPP_positive_199,10.0,0.0,0.0,0.0,1
CPP_positive_200,6.0,0.0,0.0,1.0,1
CPP_positive_201,6.0,0.0,0.0,1.0,1
CPP_positive_202,6.0,0.0,0.0,1.0,1
CPP_positive_203,3.0,1.0,1.0,0.0,1
CPP_positive_204,3.0,0.0,1.0,0.0,1
CPP_positive_205,4.0,0.0,0.0,0.0,1
CPP_positive_206,2.0,3.0,1.0,1.0,1
CPP_positive_207,6.0,0.0,0.0,0.0,1
CPP_positive_208,7.0,0.0,0.0,0.0,1
CPP_positive_209,4.0,2.0,2.0,0.0,1
CPP_positive_210,4.0,0.0,0.0,0.0,1
CPP_positive_211,4.0,0.0,0.0,0.0,1
CPP_positive_212,4.0,0.0,0.0,0.0,1
CPP_positive_213,3.0,1.0,1.0,0.0,1
CPP_positive_214,4.0,0.0,1.0,0.0,1
CPP_positive_215,5.0,0.0,0.0,0.0,1
CPP_positive_216,5.0,0.0,0.0,0.0,1
CPP_positive_217,4.0,0.0,1.0,0.0,1
CPP_positive_218,6.0,0.0,0.0,0.0,1
CPP_positive_219,6.0,0.0,0.0,0.0,1
CPP_positive_220,5.0,0.0,0.0,1.0,1
CPP_positive_221,2.0,1.0,1.0,1.0,1
CPP_positive_222,5.0,0.0,0.0,0.0,1
CPP_positive_223,5.0,0.0,0.0,0.0,1
CPP_positive_224,4.0,0.0,1.0,0.0,1
CPP_positive_225,6.0,1.0,1.0,0.0,1
CPP_positive_226,8.0,0.0,0.0,0.0,1
CPP_positive_227,4.0,2.0,0.0,0.0,1
CPP_positive_228,4.0,0.0,0.0,0.0,1
CPP_positive_229,8.0,0.0,1.0,0.0,1
CPP_positive_230,9.0,1.0,0.0,0.0,1
CPP_positive_231,7.0,1.0,1.0,0.0,1
CPP_positive_232,3.0,0.0,1.0,0.0,1
CPP_positive_233,4.0,1.0,0.0,0.0,1
CPP_positive_234,4.0,1.0,0.0,0.0,1
CPP_positive_235,5.0,0.0,0.0,0.0,1
CPP_positive_236,5.0,0.0,0.0,0.0,1
CPP_positive_237,5.0,0.0,0.0,0.0,1
CPP_positive_238,7.0,0.0,0.0,0.0,1
CPP_positive_239,7.0,0.0,0.0,0.0,1
CPP_positive_240,10.0,0.0,0.0,0.0,1
CPP_positive_241,10.0,0.0,0.0,0.0,1
CPP_positive_242,7.0,0.0,0.0,0.0,1
CPP_positive_243,6.0,0.0,0.0,0.0,1
CPP_positive_244,6.0,1.0,2.0,0.0,1
CPP_positive_245,6.0,0.0,0.0,0.0,1
CPP_positive_246,5.0,2.0,2.0,0.0,1
CPP_positive_247,8.0,0.0,1.0,0.0,1
CPP_positive_248,8.0,1.0,0.0,0.0,1
CPP_positive_249,6.0,0.0,0.0,0.0,1
CPP_positive_250,8.0,0.0,1.0,0.0,1
CPP_positive_251,3.0,1.0,2.0,0.0,1
CPP_positive_252,3.0,1.0,2.0,0.0,1
CPP_positive_253,2.0,2.0,2.0,0.0,1
CPP_positive_254,4.0,0.0,1.0,1.0,1
CPP_positive_255,3.0,1.0,2.0,0.0,1
CPP_positive_256,6.0,0.0,0.0,0.0,1
CPP_positive_257,6.0,0.0,0.0,0.0,1
CPP_positive_258,3.0,0.0,1.0,1.0,1
CPP_positive_259,3.0,0.0,1.0,0.0,1
CPP_positive_260,2.0,2.0,2.0,0.0,1
CPP_positive_261,5.0,1.0,0.0,0.0,1
CPP_positive_262,4.0,0.0,1.0,1.0,1
CPP_positive_263,5.0,1.0,0.0,0.0,1
CPP_positive_264,5.0,0.0,0.0,0.0,1
CPP_positive_265,6.0,1.0,0.0,0.0,1
CPP_positive_266,9.0,0.0,0.0,0.0,1
CPP_positive_267,10.0,0.0,0.0,0.0,1
CPP_positive_268,9.0,0.0,0.0,0.0,1
CPP_positive_269,7.0,2.0,0.0,0.0,1
CPP_positive_270,3.0,1.0,1.0,0.0,1
CPP_positive_271,5.0,0.0,0.0,0.0,1
CPP_positive_272,5.0,0.0,0.0,0.0,1
CPP_positive_273,4.0,1.0,1.0,0.0,1
CPP_positive_274,5.0,0.0,0.0,0.0,1
CPP_positive_275,5.0,1.0,4.0,0.0,1
CPP_positive_276,1.0,2.0,1.0,1.0,1
CPP_positive_277,6.0,0.0,0.0,0.0,1
CPP_positive_278,5.0,0.0,0.0,0.0,1
CPP_positive_279,5.0,0.0,0.0,0.0,1
CPP_positive_280,7.0,0.0,0.0,0.0,1
CPP_positive_281,4.0,0.0,0.0,0.0,1
CPP_positive_282,4.0,0.0,0.0,0.0,1
CPP_positive_283,6.0,1.0,0.0,1.0,1
CPP_positive_284,5.0,0.0,0.0,0.0,1
CPP_positive_285,6.0,0.0,1.0,0.0,1
CPP_positive_286,5.0,0.0,2.0,0.0,1
CPP_positive_287,6.0,0.0,1.0,0.0,1
CPP_positive_288,7.0,0.0,2.0,0.0,1
CPP_positive_289,6.0,0.0,2.0,0.0,1
CPP_positive_290,4.0,1.0,2.0,0.0,1
CPP_positive_291,7.0,0.0,0.0,0.0,1
CPP_positive_292,4.0,0.0,0.0,0.0,1
CPP_positive_293,7.0,1.0,1.0,0.0,1
CPP_positive_294,3.0,1.0,2.0,1.0,1
CPP_positive_295,2.0,1.0,0.0,1.0,1
CPP_positive_296,2.0,1.0,0.0,1.0,1
CPP_positive_297,2.0,1.0,0.0,1.0,1
CPP_positive_298,0.0,1.0,2.0,1.0,1
CPP_positive_299,3.0,0.0,0.0,2.0,1
CPP_positive_300,5.0,1.0,2.0,0.0,1
CPP_positive_301,4.0,1.0,0.0,0.0,1
CPP_positive_302,2.0,0.0,3.0,0.0,1
CPP_positive_303,4.0,0.0,1.0,0.0,1
CPP_positive_304,3.0,0.0,1.0,1.0,1
CPP_positive_305,6.0,0.0,0.0,0.0,1
CPP_positive_306,8.0,1.0,0.0,0.0,1
CPP_positive_307,4.0,0.0,0.0,0.0,1
CPP_positive_308,4.0,0.0,0.0,0.0,1
CPP_positive_309,6.0,0.0,0.0,0.0,1
CPP_positive_310,3.0,3.0,0.0,0.0,1
CPP_positive_311,7.0,1.0,1.0,0.0,1
CPP_positive_312,2.0,1.0,1.0,1.0,1
CPP_positive_313,3.0,1.0,2.0,0.0,1
CPP_positive_314,5.0,0.0,0.0,0.0,1
CPP_positive_315,7.0,2.0,0.0,0.0,1
CPP_positive_316,7.0,1.0,0.0,1.0,1
CPP_positive_317,10.0,0.0,0.0,0.0,1
CPP_positive_318,7.0,0.0,0.0,0.0,1
CPP_positive_319,8.0,0.0,0.0,0.0,1
CPP_positive_320,4.0,1.0,0.0,1.0,1
CPP_positive_321,5.0,0.0,0.0,0.0,1
CPP_positive_322,1.0,0.0,2.0,1.0,1
CPP_positive_323,4.0,1.0,0.0,0.0,1
CPP_positive_324,4.0,2.0,0.0,0.0,1
CPP_positive_325,2.0,3.0,0.0,1.0,1
CPP_positive_326,4.0,1.0,0.0,1.0,1
CPP_positive_327,4.0,0.0,0.0,0.0,1
CPP_positive_328,4.0,1.0,0.0,0.0,1
CPP_positive_329,3.0,1.0,0.0,0.0,1
CPP_positive_330,3.0,1.0,0.0,0.0,1
CPP_positive_331,3.0,1.0,0.0,0.0,1
CPP_positive_332,3.0,1.0,0.0,0.0,1
CPP_positive_333,7.0,0.0,0.0,0.0,1
CPP_positive_334,7.0,1.0,0.0,0.0,1
CPP_positive_335,3.0,0.0,1.0,0.0,1
CPP_positive_336,4.0,0.0,0.0,0.0,1
CPP_positive_337,4.0,0.0,0.0,0.0,1
CPP_positive_338,3.0,0.0,1.0,0.0,1
CPP_positive_339,4.0,0.0,0.0,0.0,1
CPP_positive_340,3.0,0.0,1.0,0.0,1
CPP_positive_341,3.0,1.0,0.0,0.0,1
CPP_positive_342,3.0,1.0,0.0,0.0,1
CPP_positive_343,4.0,0.0,0.0,0.0,1
CPP_positive_344,4.0,0.0,0.0,0.0,1
CPP_positive_345,3.0,1.0,0.0,0.0,1
CPP_positive_346,4.0,0.0,0.0,0.0,1
CPP_positive_347,4.0,0.0,0.0,0.0,1
CPP_positive_348,4.0,0.0,0.0,0.0,1
CPP_positive_349,4.0,0.0,0.0,0.0,1
CPP_positive_350,4.0,0.0,0.0,0.0,1
CPP_positive_351,4.0,0.0,0.0,0.0,1
CPP_positive_352,3.0,0.0,1.0,0.0,1
CPP_positive_353,3.0,0.0,1.0,0.0,1
CPP_positive_354,3.0,1.0,0.0,0.0,1
CPP_positive_355,4.0,0.0,0.0,0.0,1
CPP_positive_356,4.0,0.0,0.0,0.0,1
CPP_positive_357,4.0,0.0,0.0,0.0,1
CPP_positive_358,4.0,0.0,0.0,0.0,1
CPP_positive_359,4.0,0.0,0.0,0.0,1
CPP_positive_360,4.0,0.0,0.0,0.0,1
CPP_positive_361,4.0,0.0,0.0,0.0,1
CPP_positive_362,4.0,0.0,0.0,0.0,1
CPP_positive_363,4.0,0.0,0.0,0.0,1
CPP_positive_364,4.0,0.0,0.0,0.0,1
CPP_positive_365,4.0,0.0,0.0,0.0,1
CPP_positive_366,4.0,0.0,0.0,0.0,1
CPP_positive_367,4.0,0.0,0.0,0.0,1
CPP_positive_368,4.0,0.0,0.0,0.0,1
CPP_positive_369,4.0,0.0,0.0,0.0,1
CPP_positive_370,3.0,0.0,1.0,0.0,1
CPP_positive_371,4.0,0.0,0.0,0.0,1
CPP_positive_372,3.0,0.0,1.0,0.0,1
CPP_positive_373,4.0,0.0,0.0,0.0,1
CPP_positive_374,5.0,1.0,1.0,0.0,1
CPP_positive_375,7.0,1.0,0.0,1.0,1
CPP_positive_376,4.0,0.0,0.0,0.0,1
CPP_positive_377,4.0,0.0,0.0,0.0,1
CPP_positive_378,5.0,1.0,0.0,1.0,1
CPP_positive_379,9.0,0.0,1.0,0.0,1
CPP_positive_380,9.0,1.0,0.0,0.0,1
CPP_positive_381,9.0,0.0,1.0,0.0,1
CPP_positive_382,6.0,1.0,0.0,1.0,1
CPP_positive_383,5.0,0.0,0.0,0.0,1
CPP_positive_384,7.0,0.0,2.0,0.0,1
CPP_positive_385,6.0,0.0,0.0,0.0,1
CPP_positive_386,4.0,0.0,1.0,0.0,1
CPP_positive_387,2.0,1.0,1.0,0.0,1
CPP_positive_388,2.0,1.0,1.0,0.0,1
CPP_positive_389,4.0,1.0,0.0,0.0,1
CPP_positive_390,1.0,0.0,0.0,6.0,1
CPP_positive_391,8.0,0.0,0.0,1.0,1
CPP_positive_392,9.0,0.0,1.0,0.0,1
CPP_positive_393,9.0,0.0,0.0,0.0,1
CPP_positive_394,6.0,0.0,0.0,0.0,1
CPP_positive_395,9.0,0.0,1.0,0.0,1
CPP_positive_396,10.0,0.0,0.0,0.0,1
CPP_positive_397,11.0,0.0,0.0,0.0,1
CPP_positive_398,11.0,0.0,0.0,0.0,1
CPP_positive_399,5.0,2.0,3.0,0.0,1
CPP_positive_400,10.0,2.0,0.0,0.0,1
CPP_positive_401,12.0,0.0,0.0,0.0,1
CPP_positive_402,12.0,0.0,0.0,0.0,1
CPP_positive_403,5.0,2.0,2.0,1.0,1
CPP_positive_404,9.0,0.0,0.0,0.0,1
CPP_positive_405,8.0,0.0,0.0,0.0,1
CPP_positive_406,9.0,1.0,1.0,0.0,1
CPP_positive_407,10.0,1.0,1.0,0.0,1
CPP_positive_408,9.0,3.0,0.0,0.0,1
CPP_positive_409,1.0,1.0,2.0,1.0,1
CPP_positive_410,6.0,0.0,0.0,0.0,1
CPP_positive_411,6.0,0.0,0.0,0.0,1
CPP_positive_412,6.0,0.0,0.0,0.0,1
CPP_positive_413,6.0,0.0,0.0,0.0,1
CPP_positive_414,8.0,0.0,0.0,0.0,1
CPP_positive_415,8.0,0.0,0.0,0.0,1
CPP_positive_416,6.0,0.0,0.0,0.0,1
CPP_positive_417,5.0,1.0,0.0,1.0,1
CPP_positive_418,5.0,6.0,0.0,2.0,1
CPP_positive_419,5.0,6.0,0.0,2.0,1
CPP_positive_420,5.0,8.0,0.0,0.0,1
CPP_positive_421,5.0,4.0,0.0,4.0,1
CPP_positive_422,5.0,8.0,0.0,0.0,1
CPP_positive_423,0.0,10.0,2.0,1.0,1
CPP_positive_424,9.0,2.0,1.0,0.0,1
CPP_positive_425,5.0,4.0,0.0,4.0,1
CPP_positive_426,2.0,1.0,2.0,0.0,1
CPP_positive_427,7.0,0.0,0.0,0.0,1
CPP_positive_428,5.0,0.0,0.0,0.0,1
CPP_positive_429,5.0,0.0,0.0,0.0,1
CPP_positive_430,10.0,0.0,1.0,0.0,1
CPP_positive_431,4.0,1.0,0.0,0.0,1
CPP_positive_432,4.0,0.0,1.0,0.0,1
CPP_positive_433,10.0,0.0,0.0,0.0,1
CPP_positive_434,11.0,2.0,0.0,0.0,1
CPP_positive_435,8.0,2.0,1.0,0.0,1
CPP_positive_436,9.0,0.0,1.0,0.0,1
CPP_positive_437,10.0,1.0,0.0,0.0,1
CPP_positive_438,9.0,0.0,0.0,2.0,1
CPP_positive_439,9.0,4.0,0.0,0.0,1
CPP_positive_440,10.0,0.0,0.0,1.0,1
CPP_positive_441,11.0,0.0,0.0,0.0,1
CPP_positive_442,5.0,3.0,2.0,2.0,1
CPP_positive_443,4.0,0.0,0.0,0.0,1
CPP_positive_444,10.0,1.0,0.0,0.0,1
CPP_positive_445,11.0,0.0,0.0,0.0,1
CPP_positive_446,5.0,3.0,3.0,1.0,1
CPP_positive_447,12.0,0.0,0.0,0.0,1
CPP_positive_448,12.0,0.0,0.0,0.0,1
CPP_positive_449,5.0,3.0,2.0,1.0,1
CPP_positive_450,10.0,1.0,2.0,0.0,1
CPP_positive_451,7.0,2.0,0.0,2.0,1
CPP_positive_452,1.0,2.0,0.0,0.0,1
CPP_positive_453,10.0,1.0,1.0,1.0,1
CPP_positive_454,10.0,0.0,1.0,0.0,1
CPP_positive_455,9.0,0.0,3.0,0.0,1
CPP_positive_456,11.0,1.0,1.0,0.0,1
CPP_positive_457,4.0,3.0,3.0,2.0,1
CPP_positive_458,12.0,0.0,0.0,0.0,1
CPP_positive_459,9.0,1.0,0.0,0.0,1
CPP_positive_460,8.0,0.0,3.0,0.0,1
CPP_positive_461,10.0,1.0,2.0,0.0,1
CPP_positive_462,5.0,1.0,0.0,0.0,1
CPP_positive_463,2.0,0.0,1.0,0.0,1
CPP_positive_464,3.0,0.0,0.0,0.0,1
CPP_positive_465,3.0,0.0,0.0,0.0,1
CPP_positive_466,3.0,0.0,0.0,0.0,1
CPP_positive_467,3.0,0.0,0.0,0.0,1
CPP_positive_468,3.0,0.0,0.0,0.0,1
CPP_positive_469,3.0,1.0,0.0,0.0,1
CPP_positive_470,1.0,1.0,0.0,0.0,1
CPP_positive_471,2.0,3.0,0.0,1.0,1
CPP_positive_472,5.0,0.0,1.0,1.0,1
CPP_positive_473,3.0,0.0,1.0,0.0,1
CPP_positive_474,3.0,0.0,0.0,0.0,1
CPP_positive_475,1.0,0.0,2.0,0.0,1
CPP_positive_476,1.0,1.0,1.0,0.0,1
CPP_positive_477,2.0,1.0,3.0,0.0,1
CPP_positive_478,4.0,0.0,1.0,0.0,1
CPP_positive_479,3.0,0.0,1.0,0.0,1
CPP_positive_480,1.0,1.0,1.0,0.0,1
CPP_positive_481,4.0,0.0,0.0,0.0,1
CPP_positive_482,4.0,0.0,0.0,0.0,1
CPP_positive_483,3.0,0.0,0.0,0.0,1
CPP_positive_484,3.0,0.0,0.0,0.0,1
CPP_positive_485,3.0,1.0,0.0,0.0,1
CPP_positive_486,2.0,2.0,0.0,0.0,1
CPP_positive_487,3.0,0.0,0.0,0.0,1
CPP_positive_488,3.0,0.0,0.0,0.0,1
CPP_positive_489,3.0,0.0,0.0,0.0,1
CPP_positive_490,3.0,0.0,0.0,0.0,1
CPP_positive_491,3.0,0.0,0.0,0.0,1
CPP_positive_492,3.0,0.0,0.0,0.0,1
CPP_positive_493,2.0,0.0,0.0,0.0,1
CPP_positive_494,3.0,0.0,0.0,0.0,1
CPP_positive_495,2.0,1.0,0.0,0.0,1
CPP_positive_496,2.0,1.0,0.0,0.0,1
CPP_positive_497,2.0,1.0,0.0,0.0,1
CPP_positive_498,5.0,0.0,0.0,0.0,1
CPP_positive_499,5.0,0.0,0.0,0.0,1
CPP_positive_500,5.0,0.0,0.0,0.0,1
CPP_positive_501,5.0,0.0,0.0,0.0,1
CPP_positive_502,5.0,0.0,0.0,0.0,1
CPP_positive_503,5.0,0.0,0.0,0.0,1
CPP_positive_504,5.0,0.0,0.0,0.0,1
CPP_positive_505,5.0,0.0,0.0,0.0,1
CPP_positive_506,3.0,0.0,0.0,0.0,1
CPP_positive_507,3.0,0.0,2.0,0.0,1
CPP_positive_508,3.0,0.0,2.0,0.0,1
CPP_positive_509,3.0,0.0,0.0,0.0,1
CPP_positive_510,3.0,0.0,0.0,0.0,1
CPP_positive_511,0.0,1.0,1.0,1.0,1
CPP_positive_512,3.0,0.0,0.0,0.0,1
