name,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,target
CPP_positive_11,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,1
CPP_negative_12,0.0344827586206896,0.0344827586206896,0.0689655172413793,0.0,0.0344827586206896,0.1379310344827586,0.0344827586206896,0.0689655172413793,0.2068965517241379,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.0344827586206896,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0
CPP_negative_13,0.16,0.0,0.0,0.0,0.04,0.12,0.0,0.04,0.08,0.12,0.0,0.0,0.0,0.04,0.28,0.0,0.04,0.0,0.04,0.04,0
CPP_positive_14,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,1
CPP_negative_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0
CPP_positive_16,0.0,0.08,0.08,0.08,0.04,0.12,0.08,0.0,0.04,0.0,0.12,0.08,0.0,0.04,0.0,0.08,0.08,0.04,0.04,0.0,1
CPP_positive_17,0.0909090909090909,0.0303030303030303,0.1212121212121212,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0909090909090909,0.0,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0,0.0909090909090909,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0,0.0303030303030303,1
CPP_negative_18,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.25,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0
CPP_negative_19,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0,0
CPP_positive_20,0.054054054054054,0.081081081081081,0.1081081081081081,0.1351351351351351,0.1081081081081081,0.0,0.0,0.027027027027027,0.1081081081081081,0.054054054054054,0.027027027027027,0.0,0.027027027027027,0.081081081081081,0.0,0.027027027027027,0.081081081081081,0.027027027027027,0.054054054054054,0.0,1
CPP_negative_21,0.0,0.0588235294117647,0.0,0.0,0.3529411764705882,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_22,0.0,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.0,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,0.1111111111111111,1
CPP_negative_23,0.4666666666666667,0.0,0.0,0.2333333333333333,0.0,0.0,0.0333333333333333,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0
CPP_negative_24,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.1428571428571428,0.0476190476190476,0.0,0.0952380952380952,0.0,0.0476190476190476,0.2857142857142857,0.0,0.0952380952380952,0.0,0.0,0.0,0
CPP_negative_25,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_26,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,1
CPP_negative_27,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0
CPP_positive_28,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0,0.0,1
CPP_negative_29,0.0909090909090909,0.0909090909090909,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0
CPP_positive_30,0.131578947368421,0.0263157894736842,0.0789473684210526,0.0263157894736842,0.0,0.0,0.0263157894736842,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.1052631578947368,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0789473684210526,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,1
CPP_negative_31,0.125,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.1875,0.0,0.0,0.125,0.0,0.1875,0.0625,0.0625,0.0,0.0,0.0,0
CPP_positive_32,0.054054054054054,0.027027027027027,0.054054054054054,0.0,0.054054054054054,0.0,0.0,0.081081081081081,0.1081081081081081,0.1621621621621621,0.027027027027027,0.081081081081081,0.054054054054054,0.054054054054054,0.0,0.027027027027027,0.054054054054054,0.027027027027027,0.081081081081081,0.054054054054054,1
CPP_positive_33,0.0,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0,1
CPP_negative_34,0.0689655172413793,0.0,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.2413793103448276,0.0,0.1034482758620689,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.2068965517241379,0.0,0.0,0.0,0.0344827586206896,0.0,0
CPP_negative_35,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0869565217391304,0.4347826086956521,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0
CPP_positive_36,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,1
CPP_positive_37,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,1
CPP_negative_38,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0769230769230769,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_39,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.0909090909090909,0.1818181818181818,1
CPP_negative_40,0.0,0.1,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.05,0.05,0
CPP_negative_41,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0
CPP_negative_42,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0
CPP_negative_43,0.1851851851851851,0.0,0.0,0.0,0.074074074074074,0.0,0.1481481481481481,0.0,0.1481481481481481,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0
CPP_positive_44,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,1
CPP_positive_45,0.0,0.0303030303030303,0.0909090909090909,0.0,0.0,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0,0.0606060606060606,0.1212121212121212,0.1212121212121212,0.0,0.0909090909090909,0.0606060606060606,0.0909090909090909,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.1212121212121212,1
CPP_positive_46,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,1
CPP_negative_47,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0
CPP_positive_48,0.0,0.1034482758620689,0.0344827586206896,0.0,0.1034482758620689,0.0,0.0689655172413793,0.1379310344827586,0.0344827586206896,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0,0.1379310344827586,0.0689655172413793,0.0344827586206896,1
CPP_negative_49,0.0,0.0,0.0416666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.125,0.0,0.2916666666666667,0.125,0.0,0.0,0.0,0.0,0
CPP_negative_50,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0,0.2,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0
CPP_positive_51,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,1
CPP_negative_52,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0
CPP_negative_53,0.1904761904761904,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0476190476190476,0.238095238095238,0.0,0.0476190476190476,0.0476190476190476,0.0,0
CPP_negative_54,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.4210526315789473,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_55,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.25,0.0,0.0,0.0625,0.1875,0.0625,0.1875,0.0,0.0,0.0,0.125,0.0,0
CPP_positive_56,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,1
CPP_negative_57,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0
CPP_positive_58,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,1
CPP_negative_59,0.1,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.05,0.0,0
CPP_positive_60,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0555555555555555,0.0,1
CPP_positive_61,0.03125,0.03125,0.0625,0.0625,0.09375,0.03125,0.03125,0.03125,0.0,0.03125,0.03125,0.125,0.09375,0.0,0.0,0.0625,0.09375,0.09375,0.0625,0.03125,1
CPP_negative_62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0555555555555555,0.0,0
CPP_positive_63,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.0,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,0.0,0.1052631578947368,0.0526315789473684,1
CPP_negative_64,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.5,0.0555555555555555,0.0,0.0,0.0,0.0,0
CPP_positive_65,0.0277777777777777,0.0277777777777777,0.0,0.0277777777777777,0.0277777777777777,0.1111111111111111,0.0277777777777777,0.0,0.0833333333333333,0.0277777777777777,0.0555555555555555,0.0277777777777777,0.0277777777777777,0.1111111111111111,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0555555555555555,0.1944444444444444,1
CPP_negative_66,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.15,0.2,0.0,0.05,0.05,0.0,0.1,0.05,0.1,0.0,0.05,0.05,0
CPP_positive_67,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,1
CPP_positive_68,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,1
CPP_negative_69,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0
CPP_positive_70,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.125,0.1875,0.125,0.0,0.1875,0.0625,0.0,0.0,0.125,0.0,1
CPP_negative_71,0.064516129032258,0.032258064516129,0.0,0.0,0.0,0.0,0.1290322580645161,0.0967741935483871,0.064516129032258,0.0967741935483871,0.032258064516129,0.064516129032258,0.0967741935483871,0.1612903225806451,0.1290322580645161,0.032258064516129,0.0,0.0,0.0,0.0,0
CPP_negative_72,0.0,0.2105263157894736,0.0,0.0,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0526315789473684,0.0526315789473684,0.1052631578947368,0
CPP_negative_73,0.0285714285714285,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0857142857142857,0.0,0.1142857142857142,0.1428571428571428,0.1142857142857142,0.0285714285714285,0.0857142857142857,0.0,0.0,0.2285714285714285,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0,0
CPP_negative_74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.25,0.0,0.0,0.25,0.1666666666666666,0.0,0.0833333333333333,0.0,0
CPP_positive_75,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,1
CPP_positive_76,0.0384615384615384,0.0,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1538461538461538,0.0,0.0384615384615384,0.1153846153846153,0.0,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.0,0.0,0.0384615384615384,0.0,1
CPP_negative_77,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_78,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0
CPP_positive_79,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0,0.0476190476190476,0.1904761904761904,0.0476190476190476,0.0,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,1
CPP_positive_80,0.09375,0.0625,0.0,0.0,0.0625,0.09375,0.0625,0.03125,0.0625,0.0625,0.0625,0.0625,0.03125,0.03125,0.0,0.03125,0.09375,0.0625,0.09375,0.0,1
CPP_positive_81,0.12,0.04,0.04,0.12,0.04,0.04,0.0,0.08,0.08,0.08,0.0,0.12,0.0,0.04,0.0,0.08,0.04,0.04,0.0,0.04,1
CPP_negative_82,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0,0
CPP_negative_83,0.1071428571428571,0.0,0.2142857142857142,0.0,0.0,0.1071428571428571,0.0,0.0,0.0714285714285714,0.1071428571428571,0.0714285714285714,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0357142857142857,0
CPP_positive_84,0.08,0.16,0.0,0.08,0.0,0.0,0.04,0.0,0.12,0.08,0.04,0.08,0.0,0.0,0.04,0.04,0.0,0.12,0.08,0.04,1
CPP_negative_85,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.2941176470588235,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.2352941176470588,0.1764705882352941,0.0,0.0,0.0,0.0,0
CPP_negative_86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.25,0.1666666666666666,0.0,0.0,0.0,0.0,0
CPP_negative_87,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.4375,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_88,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.0476190476190476,0.238095238095238,0.0,0
CPP_positive_89,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.2142857142857142,0.0,0.1428571428571428,0.0714285714285714,0.2142857142857142,1
CPP_positive_90,0.0769230769230769,0.1538461538461538,0.0192307692307692,0.0384615384615384,0.0,0.0576923076923076,0.0,0.0,0.0576923076923076,0.0576923076923076,0.0192307692307692,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.1153846153846153,0.0192307692307692,0.0576923076923076,0.0576923076923076,0.0384615384615384,1
CPP_positive_91,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,0.1666666666666666,0.0,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.2222222222222222,0.0,0.0555555555555555,0.0,1
CPP_negative_92,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.2666666666666666,0.0,0.0,0.0666666666666666,0.0,0.2,0.2,0.0,0.0,0.0,0.0666666666666666,0.0,0
CPP_negative_93,0.0588235294117647,0.1764705882352941,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.1176470588235294,0.0,0.0,0.0,0.0,0
CPP_negative_94,0.0833333333333333,0.0,0.0416666666666666,0.0,0.125,0.125,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0416666666666666,0.0,0.0416666666666666,0
CPP_negative_95,0.0555555555555555,0.0,0.0277777777777777,0.0277777777777777,0.0,0.0555555555555555,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0555555555555555,0.4166666666666667,0.1111111111111111,0.0277777777777777,0.1111111111111111,0.0,0.0833333333333333,0
CPP_negative_96,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0909090909090909,0.0454545454545454,0.0,0.0909090909090909,0.0,0.3181818181818182,0.0,0.0454545454545454,0.1818181818181818,0.0,0.0,0
CPP_positive_97,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0,0.0,0.0476190476190476,0.1428571428571428,0.238095238095238,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,1
CPP_positive_98,0.125,0.0,0.0625,0.0625,0.125,0.0625,0.0,0.125,0.0,0.0625,0.0625,0.125,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,1
CPP_negative_99,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0
CPP_negative_100,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_101,0.0,0.0,0.0,0.0476190476190476,0.0,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0,0.0,0.0,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0,0.0476190476190476,0.0952380952380952,1
CPP_negative_102,0.1290322580645161,0.032258064516129,0.0,0.0,0.032258064516129,0.0,0.0,0.064516129032258,0.3225806451612903,0.1290322580645161,0.032258064516129,0.032258064516129,0.0,0.064516129032258,0.0967741935483871,0.0,0.0,0.0,0.064516129032258,0.0,0
CPP_positive_103,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,1
CPP_negative_104,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.5,0.0555555555555555,0.0,0.0,0.0,0.0,0
CPP_positive_105,0.0625,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0625,0.125,0.0625,0.125,0.125,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,1
