name,type8_T1.G.1_T1.G.1_gap2,type8_T1.G.1_T1.G.2_gap2,type8_T1.G.2_T1.G.1_gap2,type8_T1.G.2_T1.G.2_gap2,target
CPP_positive_75,2.0,2.0,2.0,0.0,1
CPP_positive_76,4.0,2.0,1.0,2.0,1
CPP_negative_77,5.0,0.0,0.0,0.0,0
CPP_negative_78,2.0,1.0,1.0,0.0,0
CPP_positive_79,3.0,0.0,2.0,2.0,1
CPP_positive_80,1.0,3.0,6.0,1.0,1
CPP_positive_81,4.0,1.0,2.0,1.0,1
CPP_negative_82,1.0,3.0,0.0,0.0,0
CPP_negative_83,4.0,1.0,3.0,1.0,0
CPP_positive_84,0.0,4.0,3.0,1.0,1
CPP_negative_85,5.0,0.0,1.0,0.0,0
CPP_negative_86,2.0,0.0,1.0,1.0,0
CPP_negative_87,2.0,1.0,2.0,0.0,0
CPP_negative_88,5.0,1.0,0.0,1.0,0
CPP_positive_89,1.0,0.0,2.0,2.0,1
CPP_positive_90,6.0,5.0,4.0,2.0,1
CPP_positive_91,2.0,3.0,1.0,0.0,1
CPP_negative_92,2.0,1.0,2.0,0.0,0
CPP_negative_93,4.0,1.0,1.0,0.0,0
CPP_negative_94,2.0,3.0,3.0,0.0,0
CPP_negative_95,7.0,1.0,3.0,1.0,0
CPP_negative_96,2.0,2.0,1.0,2.0,0
CPP_positive_97,3.0,3.0,1.0,0.0,1
CPP_positive_98,1.0,2.0,2.0,0.0,1
CPP_negative_99,1.0,0.0,2.0,1.0,0
CPP_negative_100,0.0,4.0,0.0,0.0,0
CPP_positive_101,2.0,2.0,1.0,2.0,1
CPP_negative_102,2.0,2.0,5.0,1.0,0
CPP_positive_103,0.0,0.0,2.0,2.0,1
CPP_negative_104,3.0,0.0,1.0,2.0,0
CPP_positive_105,2.0,2.0,1.0,0.0,1
CPP_negative_106,1.0,0.0,1.0,2.0,0
CPP_positive_107,2.0,2.0,5.0,2.0,1
CPP_negative_108,2.0,1.0,1.0,1.0,0
CPP_negative_109,8.0,2.0,0.0,0.0,0
CPP_negative_110,4.0,1.0,1.0,0.0,0
CPP_negative_111,6.0,2.0,2.0,0.0,0
CPP_positive_112,0.0,1.0,1.0,1.0,1
CPP_negative_113,3.0,3.0,3.0,0.0,0
CPP_positive_114,2.0,1.0,0.0,0.0,1
CPP_negative_115,2.0,2.0,2.0,3.0,0
CPP_positive_116,2.0,0.0,1.0,1.0,1
CPP_negative_117,3.0,2.0,0.0,1.0,0
CPP_positive_118,1.0,2.0,5.0,3.0,1
CPP_positive_119,6.0,4.0,1.0,1.0,1
CPP_negative_120,6.0,2.0,0.0,2.0,0
CPP_positive_121,3.0,4.0,1.0,1.0,1
CPP_positive_122,0.0,1.0,2.0,2.0,1
CPP_negative_123,5.0,4.0,2.0,2.0,0
CPP_negative_124,11.0,0.0,0.0,0.0,0
CPP_positive_125,0.0,1.0,3.0,1.0,1
CPP_negative_126,4.0,1.0,0.0,0.0,0
CPP_positive_127,1.0,3.0,0.0,0.0,1
CPP_negative_128,1.0,0.0,2.0,1.0,0
CPP_negative_129,1.0,1.0,3.0,0.0,0
CPP_negative_130,1.0,1.0,2.0,0.0,0
CPP_negative_131,2.0,2.0,3.0,4.0,0
CPP_negative_132,1.0,3.0,2.0,1.0,0
CPP_positive_133,2.0,4.0,2.0,1.0,1
CPP_positive_134,1.0,2.0,0.0,1.0,1
CPP_negative_135,1.0,0.0,0.0,4.0,0
CPP_positive_136,4.0,0.0,1.0,3.0,1
CPP_positive_137,2.0,3.0,5.0,1.0,1
CPP_negative_138,3.0,0.0,3.0,0.0,0
CPP_negative_139,4.0,1.0,1.0,0.0,0
CPP_negative_140,6.0,0.0,0.0,0.0,0
CPP_negative_141,0.0,3.0,4.0,2.0,0
CPP_negative_142,3.0,2.0,0.0,0.0,0
CPP_positive_143,1.0,0.0,7.0,2.0,1
CPP_positive_144,1.0,0.0,2.0,2.0,1
CPP_negative_145,0.0,2.0,0.0,2.0,0
CPP_negative_146,1.0,0.0,1.0,5.0,0
CPP_positive_147,1.0,1.0,2.0,1.0,1
CPP_positive_148,0.0,1.0,6.0,3.0,1
CPP_negative_149,5.0,1.0,2.0,1.0,0
CPP_negative_150,1.0,1.0,2.0,1.0,0
CPP_positive_151,0.0,1.0,2.0,1.0,1
CPP_negative_152,1.0,3.0,4.0,1.0,0
CPP_negative_153,5.0,0.0,2.0,1.0,0
CPP_negative_154,5.0,0.0,1.0,0.0,0
CPP_negative_155,5.0,1.0,0.0,0.0,0
CPP_positive_156,2.0,1.0,2.0,2.0,1
CPP_negative_157,2.0,2.0,0.0,0.0,0
CPP_positive_158,1.0,2.0,1.0,2.0,1
CPP_negative_159,3.0,0.0,2.0,0.0,0
CPP_positive_160,6.0,5.0,0.0,4.0,1
CPP_positive_161,4.0,4.0,3.0,1.0,1
CPP_negative_162,7.0,2.0,4.0,0.0,0
CPP_negative_163,1.0,1.0,1.0,1.0,0
CPP_positive_164,1.0,3.0,3.0,2.0,1
CPP_positive_165,1.0,0.0,2.0,1.0,1
CPP_positive_166,1.0,2.0,0.0,1.0,1
CPP_positive_167,2.0,7.0,1.0,3.0,1
CPP_negative_168,2.0,0.0,2.0,0.0,0
CPP_negative_169,3.0,1.0,1.0,1.0,0
CPP_positive_170,1.0,1.0,2.0,0.0,1
CPP_negative_171,4.0,2.0,2.0,0.0,0
CPP_negative_172,7.0,1.0,2.0,1.0,0
CPP_negative_173,0.0,3.0,4.0,4.0,0
CPP_positive_174,0.0,1.0,1.0,2.0,1
CPP_positive_175,1.0,0.0,2.0,1.0,1
CPP_negative_176,3.0,1.0,1.0,0.0,0
CPP_positive_177,1.0,0.0,1.0,2.0,1
CPP_positive_178,1.0,3.0,4.0,2.0,1
CPP_positive_179,1.0,2.0,2.0,1.0,1
CPP_positive_180,1.0,2.0,2.0,2.0,1
CPP_negative_181,6.0,4.0,3.0,1.0,0
CPP_negative_182,2.0,1.0,1.0,0.0,0
CPP_positive_183,4.0,0.0,2.0,3.0,1
CPP_positive_184,0.0,1.0,3.0,1.0,1
CPP_positive_185,2.0,0.0,0.0,1.0,1
CPP_negative_186,5.0,2.0,0.0,2.0,0
CPP_positive_187,1.0,5.0,6.0,7.0,1
CPP_positive_188,2.0,1.0,2.0,1.0,1
CPP_positive_189,1.0,1.0,0.0,1.0,1
CPP_negative_190,4.0,0.0,3.0,1.0,0
CPP_negative_191,3.0,1.0,1.0,0.0,0
CPP_positive_192,2.0,2.0,4.0,2.0,1
CPP_positive_193,1.0,0.0,1.0,2.0,1
CPP_positive_194,2.0,1.0,0.0,3.0,1
CPP_positive_195,6.0,3.0,1.0,3.0,1
CPP_positive_196,2.0,3.0,1.0,3.0,1
CPP_negative_197,3.0,0.0,1.0,1.0,0
CPP_positive_198,0.0,1.0,2.0,1.0,1
CPP_positive_199,1.0,1.0,2.0,0.0,1
CPP_negative_200,0.0,3.0,3.0,0.0,0
CPP_negative_201,3.0,2.0,0.0,0.0,0
CPP_positive_202,6.0,0.0,1.0,2.0,1
CPP_positive_203,2.0,2.0,2.0,0.0,1
CPP_positive_204,1.0,1.0,2.0,2.0,1
CPP_positive_205,1.0,3.0,0.0,2.0,1
CPP_positive_206,2.0,3.0,3.0,2.0,1
CPP_negative_207,2.0,2.0,2.0,0.0,0
CPP_positive_208,3.0,2.0,0.0,4.0,1
CPP_negative_209,2.0,2.0,1.0,0.0,0
CPP_positive_210,0.0,3.0,2.0,0.0,1
CPP_positive_211,2.0,2.0,6.0,0.0,1
CPP_negative_212,10.0,0.0,0.0,0.0,0
CPP_negative_213,2.0,0.0,2.0,1.0,0
CPP_negative_214,2.0,1.0,1.0,1.0,0
CPP_negative_215,2.0,1.0,2.0,0.0,0
CPP_positive_216,0.0,2.0,1.0,1.0,1
CPP_positive_217,1.0,0.0,3.0,3.0,1
CPP_negative_218,2.0,0.0,1.0,1.0,0
CPP_positive_219,0.0,5.0,0.0,1.0,1
CPP_positive_220,1.0,2.0,1.0,1.0,1
CPP_negative_221,6.0,1.0,0.0,0.0,0
CPP_negative_222,2.0,1.0,1.0,1.0,0
CPP_positive_223,4.0,0.0,1.0,0.0,1
CPP_negative_224,1.0,3.0,2.0,0.0,0
CPP_negative_225,2.0,1.0,3.0,0.0,0
CPP_negative_226,2.0,0.0,2.0,0.0,0
CPP_negative_227,6.0,3.0,4.0,0.0,0
CPP_negative_228,3.0,0.0,2.0,2.0,0
CPP_positive_229,4.0,1.0,0.0,1.0,1
CPP_negative_230,1.0,1.0,2.0,3.0,0
CPP_negative_231,2.0,2.0,0.0,0.0,0
CPP_positive_232,2.0,1.0,0.0,1.0,1
CPP_negative_233,2.0,2.0,2.0,0.0,0
CPP_positive_234,2.0,3.0,0.0,0.0,1
CPP_positive_235,4.0,2.0,0.0,1.0,1
CPP_positive_236,1.0,2.0,1.0,5.0,1
CPP_positive_237,1.0,0.0,0.0,2.0,1
CPP_positive_238,3.0,0.0,1.0,2.0,1
CPP_negative_239,1.0,4.0,2.0,2.0,0
CPP_positive_240,2.0,4.0,1.0,3.0,1
CPP_negative_241,0.0,0.0,0.0,7.0,0
CPP_negative_242,3.0,0.0,0.0,1.0,0
CPP_positive_243,3.0,2.0,0.0,0.0,1
CPP_negative_244,1.0,2.0,1.0,0.0,0
CPP_negative_245,3.0,1.0,2.0,1.0,0
CPP_negative_246,2.0,0.0,2.0,0.0,0
CPP_negative_247,3.0,1.0,2.0,0.0,0
CPP_positive_248,1.0,2.0,1.0,0.0,1
CPP_negative_249,1.0,3.0,0.0,0.0,0
CPP_positive_250,1.0,0.0,1.0,3.0,1
CPP_positive_251,1.0,3.0,1.0,1.0,1
CPP_negative_252,3.0,1.0,0.0,1.0,0
CPP_negative_253,5.0,1.0,1.0,0.0,0
CPP_negative_254,0.0,1.0,1.0,6.0,0
CPP_negative_255,3.0,0.0,0.0,2.0,0
CPP_negative_256,2.0,0.0,2.0,0.0,0
CPP_negative_257,0.0,0.0,3.0,1.0,0
CPP_negative_258,2.0,1.0,1.0,1.0,0
CPP_positive_259,3.0,2.0,2.0,1.0,1
CPP_positive_260,5.0,0.0,4.0,3.0,1
CPP_positive_261,4.0,3.0,2.0,0.0,1
CPP_negative_262,2.0,2.0,5.0,1.0,0
CPP_positive_263,2.0,1.0,3.0,0.0,1
CPP_positive_264,1.0,0.0,4.0,0.0,1
CPP_negative_265,1.0,2.0,2.0,2.0,0
CPP_positive_266,2.0,2.0,1.0,1.0,1
CPP_positive_267,0.0,2.0,4.0,1.0,1
CPP_positive_268,1.0,1.0,1.0,1.0,1
CPP_negative_269,4.0,1.0,1.0,0.0,0
CPP_negative_270,7.0,3.0,3.0,0.0,0
CPP_negative_271,4.0,0.0,0.0,0.0,0
CPP_negative_272,2.0,0.0,3.0,0.0,0
CPP_positive_273,1.0,0.0,1.0,1.0,1
CPP_negative_274,5.0,0.0,2.0,1.0,0
CPP_negative_275,3.0,1.0,1.0,1.0,0
CPP_negative_276,6.0,0.0,0.0,4.0,0
CPP_negative_277,0.0,1.0,1.0,2.0,0
CPP_positive_278,1.0,2.0,3.0,1.0,1
CPP_positive_279,2.0,1.0,0.0,1.0,1
CPP_positive_280,1.0,0.0,1.0,1.0,1
CPP_positive_281,1.0,1.0,3.0,1.0,1
CPP_negative_282,2.0,2.0,1.0,0.0,0
CPP_positive_283,0.0,3.0,3.0,0.0,1
CPP_negative_284,3.0,0.0,1.0,0.0,0
CPP_positive_285,2.0,3.0,1.0,3.0,1
CPP_negative_286,1.0,2.0,2.0,0.0,0
CPP_positive_287,4.0,1.0,0.0,0.0,1
CPP_negative_288,7.0,3.0,1.0,3.0,0
CPP_positive_289,1.0,1.0,1.0,1.0,1
CPP_negative_290,4.0,1.0,4.0,1.0,0
CPP_positive_291,4.0,1.0,0.0,0.0,1
CPP_negative_292,0.0,2.0,3.0,1.0,0
CPP_negative_293,1.0,2.0,3.0,0.0,0
CPP_positive_294,2.0,1.0,1.0,1.0,1
CPP_positive_295,1.0,1.0,0.0,1.0,1
CPP_positive_296,2.0,1.0,0.0,3.0,1
CPP_negative_297,1.0,3.0,1.0,0.0,0
CPP_positive_298,4.0,6.0,1.0,1.0,1
CPP_positive_299,1.0,1.0,1.0,1.0,1
CPP_negative_300,2.0,1.0,1.0,2.0,0
CPP_negative_301,2.0,3.0,1.0,0.0,0
CPP_positive_302,2.0,1.0,1.0,0.0,1
CPP_positive_303,5.0,0.0,0.0,0.0,1
CPP_positive_304,2.0,2.0,1.0,0.0,1
CPP_positive_305,3.0,0.0,4.0,2.0,1
CPP_negative_306,1.0,1.0,1.0,3.0,0
CPP_negative_307,3.0,1.0,0.0,0.0,0
CPP_positive_308,3.0,0.0,4.0,1.0,1
CPP_negative_309,2.0,2.0,0.0,0.0,0
CPP_negative_310,3.0,2.0,1.0,3.0,0
CPP_positive_311,2.0,1.0,0.0,0.0,1
CPP_positive_312,2.0,1.0,1.0,1.0,1
CPP_negative_313,3.0,0.0,1.0,0.0,0
CPP_positive_314,0.0,0.0,2.0,2.0,1
CPP_positive_315,2.0,1.0,1.0,2.0,1
CPP_positive_316,4.0,1.0,2.0,3.0,1
CPP_positive_317,2.0,3.0,0.0,0.0,1
CPP_negative_318,2.0,3.0,2.0,2.0,0
CPP_negative_319,3.0,0.0,1.0,0.0,0
CPP_negative_320,1.0,1.0,1.0,1.0,0
CPP_negative_321,5.0,2.0,1.0,0.0,0
CPP_positive_322,4.0,0.0,1.0,4.0,1
CPP_negative_323,4.0,3.0,2.0,2.0,0
CPP_positive_324,1.0,2.0,1.0,2.0,1
CPP_negative_325,3.0,0.0,0.0,5.0,0
CPP_positive_326,2.0,1.0,4.0,1.0,1
CPP_positive_327,5.0,4.0,1.0,3.0,1
CPP_negative_328,1.0,0.0,3.0,0.0,0
CPP_positive_329,2.0,1.0,3.0,1.0,1
CPP_positive_330,3.0,1.0,2.0,2.0,1
CPP_negative_331,1.0,1.0,1.0,1.0,0
CPP_positive_332,3.0,3.0,0.0,2.0,1
CPP_negative_333,3.0,0.0,1.0,0.0,0
CPP_positive_334,3.0,1.0,0.0,1.0,1
CPP_negative_335,4.0,0.0,2.0,0.0,0
CPP_negative_336,2.0,3.0,1.0,1.0,0
CPP_positive_337,4.0,3.0,1.0,0.0,1
CPP_positive_338,2.0,4.0,3.0,2.0,1
CPP_positive_339,2.0,1.0,0.0,1.0,1
CPP_negative_340,4.0,2.0,1.0,0.0,0
CPP_negative_341,3.0,0.0,1.0,0.0,0
CPP_negative_342,4.0,2.0,3.0,0.0,0
CPP_negative_343,4.0,1.0,1.0,0.0,0
CPP_positive_344,2.0,0.0,2.0,2.0,1
CPP_negative_345,5.0,1.0,4.0,0.0,0
CPP_negative_346,0.0,2.0,3.0,0.0,0
CPP_positive_347,0.0,3.0,2.0,0.0,1
CPP_positive_348,3.0,2.0,0.0,0.0,1
CPP_negative_349,4.0,4.0,6.0,0.0,0
CPP_negative_350,6.0,2.0,0.0,0.0,0
CPP_positive_351,1.0,3.0,0.0,1.0,1
CPP_positive_352,3.0,3.0,2.0,0.0,1
CPP_positive_353,2.0,3.0,1.0,0.0,1
CPP_positive_354,1.0,1.0,5.0,2.0,1
CPP_negative_355,2.0,0.0,2.0,0.0,0
CPP_positive_356,3.0,2.0,0.0,0.0,1
CPP_negative_357,1.0,3.0,1.0,2.0,0
CPP_negative_358,1.0,0.0,1.0,3.0,0
CPP_negative_359,2.0,1.0,1.0,0.0,0
CPP_positive_360,2.0,5.0,1.0,1.0,1
CPP_positive_361,3.0,1.0,0.0,0.0,1
CPP_positive_362,3.0,5.0,2.0,2.0,1
CPP_negative_363,7.0,5.0,3.0,2.0,0
CPP_negative_364,2.0,0.0,1.0,1.0,0
CPP_positive_365,0.0,2.0,2.0,0.0,1
CPP_positive_366,0.0,2.0,1.0,0.0,1
CPP_positive_367,3.0,1.0,1.0,1.0,1
CPP_positive_368,1.0,3.0,1.0,1.0,1
CPP_positive_369,3.0,0.0,0.0,1.0,1
CPP_positive_370,1.0,2.0,2.0,0.0,1
CPP_positive_371,0.0,2.0,3.0,2.0,1
CPP_positive_372,5.0,0.0,3.0,2.0,1
CPP_negative_373,1.0,2.0,1.0,1.0,0
CPP_positive_374,2.0,1.0,3.0,0.0,1
CPP_positive_375,2.0,3.0,1.0,3.0,1
CPP_negative_376,4.0,1.0,0.0,0.0,0
CPP_negative_377,4.0,0.0,0.0,0.0,0
CPP_negative_378,9.0,3.0,3.0,1.0,0
CPP_positive_379,4.0,0.0,3.0,0.0,1
CPP_positive_380,2.0,4.0,3.0,2.0,1
CPP_positive_381,1.0,1.0,0.0,1.0,1
CPP_positive_382,2.0,1.0,1.0,3.0,1
CPP_negative_383,4.0,5.0,3.0,1.0,0
CPP_positive_384,2.0,1.0,3.0,0.0,1
CPP_negative_385,4.0,2.0,1.0,0.0,0
CPP_positive_386,2.0,1.0,0.0,1.0,1
CPP_positive_387,2.0,1.0,1.0,2.0,1
CPP_positive_388,3.0,2.0,2.0,2.0,1
CPP_negative_389,3.0,0.0,0.0,3.0,0
CPP_positive_390,1.0,2.0,3.0,0.0,1
CPP_negative_391,2.0,2.0,0.0,0.0,0
CPP_negative_392,1.0,0.0,2.0,1.0,0
CPP_positive_393,3.0,1.0,2.0,0.0,1
CPP_negative_394,7.0,0.0,0.0,2.0,0
CPP_positive_395,2.0,2.0,2.0,1.0,1
CPP_positive_396,1.0,1.0,1.0,1.0,1
CPP_positive_397,0.0,4.0,1.0,0.0,1
CPP_positive_398,3.0,1.0,0.0,2.0,1
CPP_positive_399,3.0,3.0,0.0,2.0,1
CPP_positive_400,2.0,0.0,1.0,1.0,1
CPP_positive_401,1.0,2.0,0.0,1.0,1
CPP_positive_402,3.0,4.0,1.0,1.0,1
CPP_positive_403,0.0,1.0,1.0,2.0,1
CPP_positive_404,4.0,2.0,2.0,1.0,1
CPP_negative_405,6.0,2.0,1.0,0.0,0
CPP_negative_406,3.0,0.0,3.0,0.0,0
CPP_positive_407,2.0,1.0,1.0,0.0,1
CPP_negative_408,5.0,1.0,3.0,1.0,0
CPP_negative_409,10.0,1.0,0.0,0.0,0
CPP_negative_410,3.0,2.0,2.0,0.0,0
CPP_positive_411,1.0,2.0,2.0,0.0,1
CPP_positive_412,4.0,5.0,3.0,0.0,1
CPP_negative_413,7.0,0.0,0.0,2.0,0
CPP_positive_414,2.0,2.0,1.0,1.0,1
CPP_positive_415,0.0,2.0,1.0,1.0,1
CPP_positive_416,4.0,1.0,0.0,1.0,1
CPP_positive_417,3.0,2.0,5.0,1.0,1
CPP_negative_418,3.0,1.0,1.0,0.0,0
CPP_positive_419,6.0,1.0,5.0,1.0,1
CPP_positive_420,2.0,0.0,1.0,4.0,1
CPP_positive_421,0.0,4.0,2.0,0.0,1
CPP_positive_422,1.0,2.0,1.0,2.0,1
CPP_negative_423,1.0,1.0,2.0,1.0,0
CPP_negative_424,0.0,2.0,1.0,3.0,0
CPP_positive_425,0.0,1.0,2.0,1.0,1
CPP_positive_426,4.0,4.0,0.0,2.0,1
CPP_negative_427,4.0,1.0,2.0,1.0,0
CPP_negative_428,1.0,3.0,2.0,0.0,0
CPP_negative_429,10.0,0.0,0.0,0.0,0
CPP_positive_430,2.0,1.0,2.0,0.0,1
CPP_positive_431,2.0,0.0,3.0,1.0,1
CPP_positive_432,1.0,0.0,2.0,1.0,1
CPP_negative_433,4.0,2.0,2.0,1.0,0
CPP_positive_434,1.0,2.0,0.0,1.0,1
CPP_positive_435,2.0,2.0,1.0,0.0,1
CPP_positive_436,4.0,2.0,3.0,1.0,1
CPP_negative_437,3.0,0.0,1.0,0.0,0
CPP_positive_438,6.0,6.0,1.0,6.0,1
CPP_negative_439,0.0,3.0,9.0,0.0,0
CPP_negative_440,7.0,1.0,3.0,1.0,0
CPP_negative_441,3.0,1.0,2.0,0.0,0
CPP_positive_442,2.0,1.0,2.0,2.0,1
CPP_positive_443,3.0,3.0,2.0,3.0,1
CPP_negative_444,3.0,0.0,0.0,1.0,0
CPP_positive_445,2.0,5.0,3.0,2.0,1
CPP_positive_446,2.0,1.0,3.0,0.0,1
CPP_positive_447,1.0,2.0,0.0,2.0,1
CPP_positive_448,5.0,1.0,2.0,0.0,1
CPP_positive_449,4.0,5.0,2.0,1.0,1
CPP_negative_450,1.0,1.0,3.0,1.0,0
CPP_positive_451,1.0,2.0,0.0,0.0,1
CPP_negative_452,1.0,1.0,2.0,0.0,0
CPP_negative_453,4.0,2.0,1.0,0.0,0
CPP_positive_454,2.0,0.0,1.0,1.0,1
CPP_positive_455,1.0,1.0,1.0,1.0,1
CPP_negative_456,5.0,0.0,1.0,0.0,0
CPP_negative_457,3.0,0.0,0.0,3.0,0
CPP_positive_458,3.0,2.0,4.0,2.0,1
CPP_negative_459,0.0,4.0,0.0,0.0,0
CPP_negative_460,4.0,0.0,0.0,0.0,0
CPP_negative_461,2.0,2.0,2.0,2.0,0
CPP_negative_462,1.0,3.0,4.0,2.0,0
CPP_positive_463,1.0,0.0,2.0,1.0,1
CPP_positive_464,1.0,2.0,2.0,2.0,1
CPP_positive_465,5.0,3.0,1.0,3.0,1
CPP_negative_466,4.0,0.0,1.0,0.0,0
CPP_negative_467,1.0,2.0,1.0,0.0,0
CPP_negative_468,0.0,0.0,2.0,2.0,0
CPP_negative_469,2.0,2.0,0.0,0.0,0
CPP_positive_470,2.0,1.0,2.0,0.0,1
CPP_positive_471,3.0,3.0,2.0,1.0,1
CPP_positive_472,6.0,0.0,1.0,0.0,1
CPP_positive_473,3.0,5.0,5.0,1.0,1
CPP_negative_474,0.0,3.0,4.0,3.0,0
CPP_negative_475,5.0,2.0,1.0,0.0,0
CPP_negative_476,3.0,3.0,2.0,2.0,0
CPP_positive_477,3.0,2.0,2.0,1.0,1
CPP_negative_478,10.0,1.0,1.0,0.0,0
CPP_positive_479,1.0,2.0,2.0,3.0,1
CPP_negative_480,3.0,0.0,0.0,1.0,0
CPP_positive_481,5.0,5.0,0.0,1.0,1
CPP_positive_482,4.0,1.0,1.0,1.0,1
CPP_negative_483,3.0,1.0,2.0,1.0,0
CPP_positive_484,0.0,3.0,1.0,2.0,1
CPP_negative_485,3.0,2.0,1.0,2.0,0
CPP_negative_486,6.0,3.0,4.0,0.0,0
CPP_negative_487,2.0,1.0,1.0,1.0,0
CPP_negative_488,4.0,0.0,1.0,1.0,0
CPP_negative_489,3.0,3.0,4.0,0.0,0
CPP_positive_490,2.0,5.0,1.0,3.0,1
CPP_negative_491,5.0,1.0,1.0,1.0,0
CPP_negative_492,5.0,1.0,1.0,2.0,0
CPP_positive_493,1.0,3.0,2.0,0.0,1
CPP_negative_494,2.0,1.0,0.0,1.0,0
CPP_negative_495,2.0,1.0,1.0,1.0,0
CPP_negative_496,4.0,1.0,1.0,0.0,0
CPP_negative_497,1.0,2.0,0.0,1.0,0
CPP_positive_498,1.0,1.0,1.0,1.0,1
CPP_positive_499,1.0,3.0,0.0,2.0,1
CPP_positive_500,0.0,1.0,2.0,1.0,1
CPP_positive_501,3.0,3.0,1.0,0.0,1
CPP_positive_502,3.0,2.0,3.0,0.0,1
CPP_positive_503,3.0,0.0,3.0,2.0,1
CPP_positive_504,3.0,2.0,0.0,0.0,1
CPP_negative_505,1.0,4.0,1.0,0.0,0
CPP_positive_506,1.0,1.0,1.0,2.0,1
CPP_positive_507,4.0,3.0,1.0,0.0,1
CPP_positive_508,3.0,0.0,2.0,1.0,1
CPP_positive_509,0.0,0.0,3.0,2.0,1
CPP_positive_510,7.0,0.0,3.0,1.0,1
CPP_negative_511,3.0,0.0,1.0,0.0,0
CPP_positive_512,3.0,1.0,0.0,2.0,1
