name,type9_T1.G.1_T1.G.1_gap2,type9_T1.G.1_T1.G.2_gap2,type9_T1.G.2_T1.G.1_gap2,type9_T1.G.2_T1.G.2_gap2,target
CPP_negative_41,5.0,0.0,0.0,0.0,0
CPP_negative_42,2.0,2.0,0.0,0.0,0
CPP_negative_43,7.0,1.0,1.0,0.0,0
CPP_positive_44,3.0,1.0,0.0,0.0,1
CPP_positive_45,11.0,0.0,0.0,0.0,1
CPP_positive_46,6.0,0.0,0.0,0.0,1
CPP_negative_47,2.0,2.0,0.0,0.0,0
CPP_positive_48,9.0,0.0,1.0,0.0,1
CPP_negative_49,5.0,1.0,0.0,2.0,0
CPP_negative_50,4.0,0.0,1.0,0.0,0
CPP_positive_51,3.0,0.0,0.0,0.0,1
CPP_negative_52,8.0,0.0,0.0,0.0,0
CPP_negative_53,6.0,1.0,0.0,0.0,0
CPP_negative_54,6.0,0.0,0.0,0.0,0
CPP_negative_55,4.0,0.0,1.0,0.0,0
CPP_positive_56,3.0,0.0,1.0,0.0,1
CPP_negative_57,3.0,1.0,2.0,0.0,0
CPP_positive_58,5.0,0.0,0.0,0.0,1
CPP_negative_59,7.0,0.0,0.0,0.0,0
CPP_positive_60,6.0,0.0,0.0,0.0,1
CPP_positive_61,11.0,0.0,0.0,0.0,1
CPP_negative_62,6.0,0.0,0.0,0.0,0
CPP_positive_63,5.0,1.0,0.0,0.0,1
CPP_negative_64,6.0,0.0,0.0,0.0,0
CPP_positive_65,10.0,0.0,1.0,1.0,1
CPP_negative_66,6.0,1.0,0.0,0.0,0
CPP_positive_67,3.0,1.0,0.0,0.0,1
CPP_positive_68,4.0,0.0,0.0,0.0,1
CPP_negative_69,4.0,0.0,0.0,0.0,0
CPP_positive_70,5.0,0.0,0.0,0.0,1
CPP_negative_71,9.0,0.0,1.0,0.0,0
CPP_negative_72,5.0,0.0,1.0,0.0,0
CPP_negative_73,9.0,3.0,0.0,0.0,0
CPP_negative_74,4.0,0.0,0.0,0.0,0
CPP_positive_75,6.0,0.0,0.0,0.0,1
CPP_positive_76,5.0,2.0,2.0,0.0,1
CPP_negative_77,5.0,0.0,0.0,0.0,0
CPP_negative_78,4.0,0.0,0.0,0.0,0
CPP_positive_79,7.0,0.0,0.0,0.0,1
CPP_positive_80,9.0,1.0,1.0,0.0,1
CPP_positive_81,7.0,0.0,0.0,1.0,1
CPP_negative_82,4.0,0.0,0.0,0.0,0
CPP_negative_83,8.0,0.0,1.0,0.0,0
CPP_positive_84,5.0,1.0,2.0,0.0,1
CPP_negative_85,3.0,2.0,1.0,0.0,0
CPP_negative_86,3.0,0.0,1.0,0.0,0
CPP_negative_87,1.0,1.0,2.0,1.0,0
CPP_negative_88,4.0,1.0,1.0,1.0,0
CPP_positive_89,5.0,0.0,0.0,0.0,1
CPP_positive_90,15.0,1.0,1.0,0.0,1
CPP_positive_91,6.0,0.0,0.0,0.0,1
CPP_negative_92,3.0,1.0,1.0,0.0,0
CPP_negative_93,6.0,0.0,0.0,0.0,0
CPP_negative_94,7.0,0.0,1.0,0.0,0
CPP_negative_95,12.0,0.0,0.0,0.0,0
CPP_negative_96,7.0,0.0,0.0,0.0,0
CPP_positive_97,7.0,0.0,0.0,0.0,1
CPP_positive_98,5.0,0.0,0.0,0.0,1
CPP_negative_99,4.0,0.0,0.0,0.0,0
CPP_negative_100,3.0,0.0,1.0,0.0,0
CPP_positive_101,6.0,1.0,0.0,0.0,1
CPP_negative_102,5.0,2.0,2.0,1.0,0
CPP_positive_103,3.0,1.0,0.0,0.0,1
CPP_negative_104,6.0,0.0,0.0,0.0,0
CPP_positive_105,5.0,0.0,0.0,0.0,1
CPP_negative_106,3.0,0.0,0.0,1.0,0
CPP_positive_107,10.0,0.0,1.0,0.0,1
CPP_negative_108,5.0,0.0,0.0,0.0,0
CPP_negative_109,10.0,0.0,0.0,0.0,0
CPP_negative_110,6.0,0.0,0.0,0.0,0
CPP_negative_111,10.0,0.0,0.0,0.0,0
CPP_positive_112,3.0,0.0,0.0,0.0,1
CPP_negative_113,7.0,2.0,0.0,0.0,0
CPP_positive_114,3.0,0.0,0.0,0.0,1
CPP_negative_115,7.0,2.0,0.0,0.0,0
CPP_positive_116,4.0,0.0,0.0,0.0,1
CPP_negative_117,6.0,0.0,0.0,0.0,0
CPP_positive_118,11.0,0.0,0.0,0.0,1
CPP_positive_119,11.0,0.0,1.0,0.0,1
CPP_negative_120,9.0,0.0,1.0,0.0,0
CPP_positive_121,7.0,0.0,2.0,0.0,1
CPP_positive_122,5.0,0.0,0.0,0.0,1
CPP_negative_123,10.0,1.0,2.0,0.0,0
CPP_negative_124,11.0,0.0,0.0,0.0,0
CPP_positive_125,5.0,0.0,0.0,0.0,1
CPP_negative_126,3.0,1.0,1.0,0.0,0
CPP_positive_127,4.0,0.0,0.0,0.0,1
CPP_negative_128,4.0,0.0,0.0,0.0,0
CPP_negative_129,4.0,1.0,0.0,0.0,0
CPP_negative_130,4.0,0.0,0.0,0.0,0
CPP_negative_131,9.0,0.0,0.0,2.0,0
CPP_negative_132,7.0,0.0,0.0,0.0,0
CPP_positive_133,8.0,1.0,0.0,0.0,1
CPP_positive_134,4.0,0.0,0.0,0.0,1
CPP_negative_135,4.0,0.0,1.0,0.0,0
CPP_positive_136,8.0,0.0,0.0,0.0,1
CPP_positive_137,7.0,2.0,1.0,1.0,1
CPP_negative_138,3.0,3.0,0.0,0.0,0
CPP_negative_139,6.0,0.0,0.0,0.0,0
CPP_negative_140,6.0,0.0,0.0,0.0,0
CPP_negative_141,8.0,1.0,0.0,0.0,0
CPP_negative_142,4.0,1.0,0.0,0.0,0
CPP_positive_143,9.0,0.0,1.0,0.0,1
CPP_positive_144,5.0,0.0,0.0,0.0,1
CPP_negative_145,4.0,0.0,0.0,0.0,0
CPP_negative_146,7.0,0.0,0.0,0.0,0
CPP_positive_147,5.0,0.0,0.0,0.0,1
CPP_positive_148,10.0,0.0,0.0,0.0,1
CPP_negative_149,8.0,1.0,0.0,0.0,0
CPP_negative_150,4.0,1.0,0.0,0.0,0
CPP_positive_151,4.0,0.0,0.0,0.0,1
CPP_negative_152,6.0,1.0,2.0,0.0,0
CPP_negative_153,8.0,0.0,0.0,0.0,0
CPP_negative_154,5.0,0.0,0.0,1.0,0
CPP_negative_155,4.0,1.0,0.0,1.0,0
CPP_positive_156,6.0,1.0,0.0,0.0,1
CPP_negative_157,4.0,0.0,0.0,0.0,0
CPP_positive_158,6.0,0.0,0.0,0.0,1
CPP_negative_159,2.0,1.0,2.0,0.0,0
CPP_positive_160,15.0,0.0,0.0,0.0,1
CPP_positive_161,10.0,0.0,2.0,0.0,1
CPP_negative_162,0.0,10.0,2.0,1.0,0
CPP_negative_163,3.0,0.0,1.0,0.0,0
CPP_positive_164,9.0,0.0,0.0,0.0,1
CPP_positive_165,3.0,1.0,0.0,0.0,1
CPP_positive_166,4.0,0.0,0.0,0.0,1
CPP_positive_167,11.0,1.0,1.0,0.0,1
CPP_negative_168,4.0,0.0,0.0,0.0,0
CPP_negative_169,2.0,2.0,2.0,0.0,0
CPP_positive_170,4.0,0.0,0.0,0.0,1
CPP_negative_171,8.0,0.0,0.0,0.0,0
CPP_negative_172,11.0,0.0,0.0,0.0,0
CPP_negative_173,11.0,0.0,0.0,0.0,0
CPP_positive_174,3.0,1.0,0.0,0.0,1
CPP_positive_175,4.0,0.0,0.0,0.0,1
CPP_negative_176,4.0,1.0,0.0,0.0,0
CPP_positive_177,4.0,0.0,0.0,0.0,1
CPP_positive_178,10.0,0.0,0.0,0.0,1
CPP_positive_179,6.0,0.0,0.0,0.0,1
CPP_positive_180,7.0,0.0,0.0,0.0,1
CPP_negative_181,8.0,4.0,1.0,1.0,0
CPP_negative_182,3.0,0.0,1.0,0.0,0
CPP_positive_183,8.0,1.0,0.0,0.0,1
CPP_positive_184,5.0,0.0,0.0,0.0,1
CPP_positive_185,3.0,0.0,0.0,0.0,1
CPP_negative_186,7.0,1.0,0.0,1.0,0
CPP_positive_187,19.0,0.0,0.0,0.0,1
CPP_positive_188,5.0,1.0,0.0,0.0,1
CPP_positive_189,3.0,0.0,0.0,0.0,1
CPP_negative_190,6.0,1.0,0.0,1.0,0
CPP_negative_191,5.0,0.0,0.0,0.0,0
CPP_positive_192,8.0,1.0,1.0,0.0,1
CPP_positive_193,4.0,0.0,0.0,0.0,1
CPP_positive_194,6.0,0.0,0.0,0.0,1
CPP_positive_195,12.0,0.0,1.0,0.0,1
CPP_positive_196,9.0,0.0,0.0,0.0,1
CPP_negative_197,4.0,1.0,0.0,0.0,0
CPP_positive_198,4.0,0.0,0.0,0.0,1
CPP_positive_199,4.0,0.0,0.0,0.0,1
CPP_negative_200,5.0,1.0,0.0,0.0,0
CPP_negative_201,3.0,0.0,2.0,0.0,0
CPP_positive_202,8.0,0.0,1.0,0.0,1
CPP_positive_203,5.0,1.0,0.0,0.0,1
CPP_positive_204,6.0,0.0,0.0,0.0,1
CPP_positive_205,6.0,0.0,0.0,0.0,1
CPP_positive_206,9.0,1.0,0.0,0.0,1
CPP_negative_207,4.0,1.0,1.0,0.0,0
CPP_positive_208,8.0,1.0,0.0,0.0,1
CPP_negative_209,3.0,0.0,2.0,0.0,0
CPP_positive_210,5.0,0.0,0.0,0.0,1
CPP_positive_211,9.0,1.0,0.0,0.0,1
CPP_negative_212,10.0,0.0,0.0,0.0,0
CPP_negative_213,3.0,1.0,1.0,0.0,0
CPP_negative_214,4.0,0.0,1.0,0.0,0
CPP_negative_215,5.0,0.0,0.0,0.0,0
CPP_positive_216,4.0,0.0,0.0,0.0,1
CPP_positive_217,7.0,0.0,0.0,0.0,1
CPP_negative_218,4.0,0.0,0.0,0.0,0
CPP_positive_219,6.0,0.0,0.0,0.0,1
CPP_positive_220,5.0,0.0,0.0,0.0,1
CPP_negative_221,3.0,3.0,1.0,0.0,0
CPP_negative_222,3.0,0.0,1.0,1.0,0
CPP_positive_223,4.0,0.0,1.0,0.0,1
CPP_negative_224,3.0,1.0,2.0,0.0,0
CPP_negative_225,4.0,0.0,1.0,1.0,0
CPP_negative_226,4.0,0.0,0.0,0.0,0
CPP_negative_227,5.0,4.0,0.0,4.0,0
CPP_negative_228,7.0,0.0,0.0,0.0,0
CPP_positive_229,5.0,1.0,0.0,0.0,1
CPP_negative_230,5.0,1.0,1.0,0.0,0
CPP_negative_231,4.0,0.0,0.0,0.0,0
CPP_positive_232,3.0,0.0,1.0,0.0,1
CPP_negative_233,3.0,1.0,2.0,0.0,0
CPP_positive_234,4.0,1.0,0.0,0.0,1
CPP_positive_235,6.0,1.0,0.0,0.0,1
CPP_positive_236,9.0,0.0,0.0,0.0,1
CPP_positive_237,3.0,0.0,0.0,0.0,1
CPP_positive_238,6.0,0.0,0.0,0.0,1
CPP_negative_239,8.0,0.0,1.0,0.0,0
CPP_positive_240,10.0,0.0,0.0,0.0,1
CPP_negative_241,7.0,0.0,0.0,0.0,0
CPP_negative_242,3.0,1.0,0.0,0.0,0
CPP_positive_243,5.0,0.0,0.0,0.0,1
CPP_negative_244,4.0,0.0,0.0,0.0,0
CPP_negative_245,7.0,0.0,0.0,0.0,0
CPP_negative_246,4.0,0.0,0.0,0.0,0
CPP_negative_247,6.0,0.0,0.0,0.0,0
CPP_positive_248,4.0,0.0,0.0,0.0,1
CPP_negative_249,4.0,0.0,0.0,0.0,0
CPP_positive_250,5.0,0.0,0.0,0.0,1
CPP_positive_251,5.0,1.0,0.0,0.0,1
CPP_negative_252,3.0,1.0,1.0,0.0,0
CPP_negative_253,3.0,3.0,1.0,0.0,0
CPP_negative_254,6.0,1.0,1.0,0.0,0
CPP_negative_255,4.0,1.0,0.0,0.0,0
CPP_negative_256,3.0,1.0,0.0,0.0,0
CPP_negative_257,4.0,0.0,0.0,0.0,0
CPP_negative_258,5.0,0.0,0.0,0.0,0
CPP_positive_259,8.0,0.0,0.0,0.0,1
CPP_positive_260,11.0,1.0,0.0,0.0,1
CPP_positive_261,8.0,0.0,1.0,0.0,1
CPP_negative_262,9.0,0.0,1.0,0.0,0
CPP_positive_263,5.0,0.0,1.0,0.0,1
CPP_positive_264,5.0,0.0,0.0,0.0,1
CPP_negative_265,7.0,0.0,0.0,0.0,0
CPP_positive_266,5.0,1.0,0.0,0.0,1
CPP_positive_267,7.0,0.0,0.0,0.0,1
CPP_positive_268,4.0,0.0,0.0,0.0,1
CPP_negative_269,6.0,0.0,0.0,0.0,0
CPP_negative_270,5.0,8.0,0.0,0.0,0
CPP_negative_271,4.0,0.0,0.0,0.0,0
CPP_negative_272,5.0,0.0,0.0,0.0,0
CPP_positive_273,3.0,0.0,0.0,0.0,1
CPP_negative_274,7.0,0.0,1.0,0.0,0
CPP_negative_275,4.0,0.0,2.0,0.0,0
CPP_negative_276,9.0,1.0,0.0,0.0,0
CPP_negative_277,4.0,0.0,0.0,0.0,0
CPP_positive_278,7.0,0.0,0.0,0.0,1
CPP_positive_279,3.0,0.0,1.0,0.0,1
CPP_positive_280,3.0,0.0,0.0,0.0,1
CPP_positive_281,6.0,0.0,0.0,0.0,1
CPP_negative_282,4.0,0.0,1.0,0.0,0
CPP_positive_283,5.0,0.0,1.0,0.0,1
CPP_negative_284,3.0,0.0,1.0,0.0,0
CPP_positive_285,7.0,1.0,1.0,0.0,1
CPP_negative_286,3.0,0.0,1.0,1.0,0
CPP_positive_287,3.0,1.0,1.0,0.0,1
CPP_negative_288,12.0,1.0,1.0,0.0,0
CPP_positive_289,3.0,0.0,1.0,0.0,1
CPP_negative_290,10.0,0.0,0.0,0.0,0
CPP_positive_291,5.0,0.0,0.0,0.0,1
CPP_negative_292,5.0,0.0,1.0,0.0,0
CPP_negative_293,3.0,2.0,1.0,0.0,0
CPP_positive_294,5.0,0.0,0.0,0.0,1
CPP_positive_295,3.0,0.0,0.0,0.0,1
CPP_positive_296,6.0,0.0,0.0,0.0,1
CPP_negative_297,5.0,0.0,0.0,0.0,0
CPP_positive_298,11.0,0.0,1.0,0.0,1
CPP_positive_299,4.0,0.0,0.0,0.0,1
CPP_negative_300,6.0,0.0,0.0,0.0,0
CPP_negative_301,6.0,0.0,0.0,0.0,0
CPP_positive_302,4.0,0.0,0.0,0.0,1
CPP_positive_303,4.0,0.0,1.0,0.0,1
CPP_positive_304,4.0,0.0,1.0,0.0,1
CPP_positive_305,6.0,2.0,1.0,0.0,1
CPP_negative_306,6.0,0.0,0.0,0.0,0
CPP_negative_307,2.0,1.0,1.0,0.0,0
CPP_positive_308,8.0,0.0,0.0,0.0,1
CPP_negative_309,3.0,0.0,1.0,0.0,0
CPP_negative_310,7.0,1.0,1.0,0.0,0
CPP_positive_311,3.0,0.0,0.0,0.0,1
CPP_positive_312,5.0,0.0,0.0,0.0,1
CPP_negative_313,3.0,0.0,1.0,0.0,0
CPP_positive_314,4.0,0.0,0.0,0.0,1
CPP_positive_315,5.0,0.0,1.0,0.0,1
CPP_positive_316,9.0,1.0,0.0,0.0,1
CPP_positive_317,5.0,0.0,0.0,0.0,1
CPP_negative_318,7.0,0.0,1.0,1.0,0
CPP_negative_319,4.0,0.0,0.0,0.0,0
CPP_negative_320,4.0,0.0,0.0,0.0,0
CPP_negative_321,7.0,1.0,0.0,0.0,0
CPP_positive_322,8.0,0.0,1.0,0.0,1
CPP_negative_323,10.0,0.0,0.0,1.0,0
CPP_positive_324,6.0,0.0,0.0,0.0,1
CPP_negative_325,5.0,1.0,2.0,0.0,0
CPP_positive_326,7.0,1.0,0.0,0.0,1
CPP_positive_327,11.0,1.0,1.0,0.0,1
CPP_negative_328,4.0,0.0,0.0,0.0,0
CPP_positive_329,6.0,1.0,0.0,0.0,1
CPP_positive_330,6.0,2.0,0.0,0.0,1
CPP_negative_331,3.0,0.0,1.0,0.0,0
CPP_positive_332,8.0,0.0,0.0,0.0,1
CPP_negative_333,4.0,0.0,0.0,0.0,0
CPP_positive_334,5.0,0.0,0.0,0.0,1
CPP_negative_335,4.0,2.0,0.0,0.0,0
CPP_negative_336,5.0,1.0,1.0,0.0,0
CPP_positive_337,5.0,0.0,3.0,0.0,1
CPP_positive_338,11.0,0.0,0.0,0.0,1
CPP_positive_339,3.0,0.0,1.0,0.0,1
CPP_negative_340,7.0,0.0,0.0,0.0,0
CPP_negative_341,2.0,2.0,0.0,0.0,0
CPP_negative_342,9.0,0.0,0.0,0.0,0
CPP_negative_343,6.0,0.0,0.0,0.0,0
CPP_positive_344,6.0,0.0,0.0,0.0,1
CPP_negative_345,9.0,0.0,1.0,0.0,0
CPP_negative_346,5.0,0.0,0.0,0.0,0
CPP_positive_347,4.0,0.0,1.0,0.0,1
CPP_positive_348,5.0,0.0,0.0,0.0,1
CPP_negative_349,10.0,2.0,2.0,0.0,0
CPP_negative_350,2.0,3.0,2.0,1.0,0
CPP_positive_351,5.0,0.0,0.0,0.0,1
CPP_positive_352,5.0,2.0,1.0,0.0,1
CPP_positive_353,6.0,0.0,0.0,0.0,1
CPP_positive_354,9.0,0.0,0.0,0.0,1
CPP_negative_355,4.0,0.0,0.0,0.0,0
CPP_positive_356,5.0,0.0,0.0,0.0,1
CPP_negative_357,7.0,0.0,0.0,0.0,0
CPP_negative_358,4.0,1.0,0.0,0.0,0
CPP_negative_359,4.0,0.0,0.0,0.0,0
CPP_positive_360,8.0,0.0,1.0,0.0,1
CPP_positive_361,4.0,0.0,0.0,0.0,1
CPP_positive_362,11.0,0.0,1.0,0.0,1
CPP_negative_363,13.0,2.0,1.0,1.0,0
CPP_negative_364,4.0,0.0,0.0,0.0,0
CPP_positive_365,4.0,0.0,0.0,0.0,1
CPP_positive_366,3.0,0.0,0.0,0.0,1
CPP_positive_367,5.0,0.0,1.0,0.0,1
CPP_positive_368,5.0,1.0,0.0,0.0,1
CPP_positive_369,3.0,0.0,1.0,0.0,1
CPP_positive_370,5.0,0.0,0.0,0.0,1
CPP_positive_371,6.0,1.0,0.0,0.0,1
CPP_positive_372,8.0,1.0,1.0,0.0,1
CPP_negative_373,2.0,0.0,3.0,0.0,0
CPP_positive_374,3.0,3.0,0.0,0.0,1
CPP_positive_375,9.0,0.0,0.0,0.0,1
CPP_negative_376,4.0,0.0,1.0,0.0,0
CPP_negative_377,1.0,0.0,2.0,1.0,0
CPP_negative_378,13.0,0.0,2.0,1.0,0
CPP_positive_379,7.0,0.0,0.0,0.0,1
CPP_positive_380,11.0,0.0,0.0,0.0,1
CPP_positive_381,3.0,0.0,0.0,0.0,1
CPP_positive_382,6.0,0.0,1.0,0.0,1
CPP_negative_383,10.0,1.0,2.0,0.0,0
CPP_positive_384,5.0,0.0,1.0,0.0,1
CPP_negative_385,2.0,3.0,1.0,1.0,0
CPP_positive_386,4.0,0.0,0.0,0.0,1
CPP_positive_387,6.0,0.0,0.0,0.0,1
CPP_positive_388,9.0,0.0,0.0,0.0,1
CPP_negative_389,6.0,0.0,0.0,0.0,0
CPP_positive_390,6.0,0.0,0.0,0.0,1
CPP_negative_391,4.0,0.0,0.0,0.0,0
CPP_negative_392,3.0,1.0,0.0,0.0,0
CPP_positive_393,5.0,0.0,1.0,0.0,1
CPP_negative_394,7.0,1.0,1.0,0.0,0
CPP_positive_395,6.0,0.0,1.0,0.0,1
CPP_positive_396,2.0,0.0,1.0,1.0,1
CPP_positive_397,5.0,0.0,0.0,0.0,1
CPP_positive_398,6.0,0.0,0.0,0.0,1
CPP_positive_399,8.0,0.0,0.0,0.0,1
CPP_positive_400,4.0,0.0,0.0,0.0,1
CPP_positive_401,3.0,0.0,1.0,0.0,1
CPP_positive_402,6.0,2.0,1.0,0.0,1
CPP_positive_403,3.0,0.0,1.0,0.0,1
CPP_positive_404,9.0,0.0,0.0,0.0,1
CPP_negative_405,7.0,0.0,2.0,0.0,0
CPP_negative_406,6.0,0.0,0.0,0.0,0
CPP_positive_407,4.0,0.0,0.0,0.0,1
CPP_negative_408,9.0,1.0,0.0,0.0,0
CPP_negative_409,5.0,3.0,2.0,1.0,0
CPP_negative_410,1.0,3.0,3.0,0.0,0
CPP_positive_411,3.0,1.0,0.0,1.0,1
CPP_positive_412,10.0,2.0,0.0,0.0,1
CPP_negative_413,9.0,0.0,0.0,0.0,0
CPP_positive_414,4.0,2.0,0.0,0.0,1
CPP_positive_415,4.0,0.0,0.0,0.0,1
CPP_positive_416,5.0,0.0,1.0,0.0,1
CPP_positive_417,9.0,2.0,0.0,0.0,1
CPP_negative_418,2.0,1.0,1.0,1.0,0
CPP_positive_419,10.0,1.0,2.0,0.0,1
CPP_positive_420,7.0,0.0,0.0,0.0,1
CPP_positive_421,4.0,0.0,2.0,0.0,1
CPP_positive_422,5.0,0.0,1.0,0.0,1
CPP_negative_423,5.0,0.0,0.0,0.0,0
CPP_negative_424,6.0,0.0,0.0,0.0,0
CPP_positive_425,4.0,0.0,0.0,0.0,1
CPP_positive_426,9.0,1.0,0.0,0.0,1
CPP_negative_427,6.0,1.0,1.0,0.0,0
CPP_negative_428,5.0,0.0,1.0,0.0,0
CPP_negative_429,0.0,10.0,0.0,0.0,0
CPP_positive_430,5.0,0.0,0.0,0.0,1
CPP_positive_431,6.0,0.0,0.0,0.0,1
CPP_positive_432,4.0,0.0,0.0,0.0,1
CPP_negative_433,7.0,1.0,0.0,1.0,0
CPP_positive_434,4.0,0.0,0.0,0.0,1
CPP_positive_435,5.0,0.0,0.0,0.0,1
CPP_positive_436,8.0,1.0,1.0,0.0,1
CPP_negative_437,4.0,0.0,0.0,0.0,0
CPP_positive_438,17.0,0.0,2.0,0.0,1
CPP_negative_439,9.0,2.0,1.0,0.0,0
CPP_negative_440,4.0,3.0,3.0,2.0,0
CPP_negative_441,6.0,0.0,0.0,0.0,0
CPP_positive_442,7.0,0.0,0.0,0.0,1
CPP_positive_443,11.0,0.0,0.0,0.0,1
CPP_negative_444,4.0,0.0,0.0,0.0,0
CPP_positive_445,11.0,1.0,0.0,0.0,1
CPP_positive_446,6.0,0.0,0.0,0.0,1
CPP_positive_447,4.0,0.0,1.0,0.0,1
CPP_positive_448,4.0,2.0,2.0,0.0,1
CPP_positive_449,12.0,0.0,0.0,0.0,1
CPP_negative_450,3.0,1.0,2.0,0.0,0
CPP_positive_451,2.0,1.0,0.0,0.0,1
CPP_negative_452,3.0,0.0,1.0,0.0,0
CPP_negative_453,6.0,0.0,0.0,1.0,0
CPP_positive_454,4.0,0.0,0.0,0.0,1
CPP_positive_455,3.0,0.0,0.0,1.0,1
CPP_negative_456,2.0,3.0,0.0,1.0,0
CPP_negative_457,6.0,0.0,0.0,0.0,0
CPP_positive_458,8.0,2.0,1.0,0.0,1
CPP_negative_459,4.0,0.0,0.0,0.0,0
CPP_negative_460,2.0,1.0,0.0,1.0,0
CPP_negative_461,4.0,2.0,2.0,0.0,0
CPP_negative_462,2.0,4.0,3.0,1.0,0
CPP_positive_463,3.0,1.0,0.0,0.0,1
CPP_positive_464,6.0,1.0,0.0,0.0,1
CPP_positive_465,12.0,0.0,0.0,0.0,1
CPP_negative_466,2.0,1.0,0.0,2.0,0
CPP_negative_467,4.0,0.0,0.0,0.0,0
CPP_negative_468,3.0,1.0,0.0,0.0,0
CPP_negative_469,3.0,1.0,0.0,0.0,0
CPP_positive_470,4.0,1.0,0.0,0.0,1
CPP_positive_471,8.0,0.0,1.0,0.0,1
CPP_positive_472,7.0,0.0,0.0,0.0,1
CPP_positive_473,13.0,0.0,1.0,0.0,1
CPP_negative_474,10.0,0.0,0.0,0.0,0
CPP_negative_475,8.0,0.0,0.0,0.0,0
CPP_negative_476,9.0,1.0,0.0,0.0,0
CPP_positive_477,8.0,0.0,0.0,0.0,1
CPP_negative_478,5.0,3.0,3.0,1.0,0
CPP_positive_479,8.0,0.0,0.0,0.0,1
CPP_negative_480,2.0,1.0,0.0,1.0,0
CPP_positive_481,10.0,0.0,1.0,0.0,1
CPP_positive_482,7.0,0.0,0.0,0.0,1
CPP_negative_483,6.0,1.0,0.0,0.0,0
CPP_positive_484,5.0,1.0,0.0,0.0,1
CPP_negative_485,8.0,0.0,0.0,0.0,0
CPP_negative_486,5.0,6.0,0.0,2.0,0
CPP_negative_487,5.0,0.0,0.0,0.0,0
CPP_negative_488,4.0,1.0,0.0,1.0,0
CPP_negative_489,8.0,1.0,1.0,0.0,0
CPP_positive_490,11.0,0.0,0.0,0.0,1
CPP_negative_491,8.0,0.0,0.0,0.0,0
CPP_negative_492,9.0,0.0,0.0,0.0,0
CPP_positive_493,5.0,0.0,1.0,0.0,1
CPP_negative_494,4.0,0.0,0.0,0.0,0
CPP_negative_495,4.0,1.0,0.0,0.0,0
CPP_negative_496,6.0,0.0,0.0,0.0,0
CPP_negative_497,4.0,0.0,0.0,0.0,0
CPP_positive_498,4.0,0.0,0.0,0.0,1
CPP_positive_499,6.0,0.0,0.0,0.0,1
CPP_positive_500,2.0,1.0,1.0,0.0,1
CPP_positive_501,4.0,1.0,1.0,1.0,1
CPP_positive_502,6.0,2.0,0.0,0.0,1
CPP_positive_503,8.0,0.0,0.0,0.0,1
CPP_positive_504,4.0,0.0,1.0,0.0,1
CPP_negative_505,6.0,0.0,0.0,0.0,0
CPP_positive_506,4.0,1.0,0.0,0.0,1
CPP_positive_507,7.0,0.0,1.0,0.0,1
CPP_positive_508,5.0,1.0,0.0,0.0,1
CPP_positive_509,5.0,0.0,0.0,0.0,1
CPP_positive_510,10.0,1.0,0.0,0.0,1
CPP_negative_511,4.0,0.0,0.0,0.0,0
CPP_positive_512,6.0,0.0,0.0,0.0,1
