name,type14_T1.G.1_T1.G.1_gap2,type14_T1.G.1_T1.G.2_gap2,type14_T1.G.2_T1.G.1_gap2,type14_T1.G.2_T1.G.2_gap2,target
CPP_positive_112,0.0,2.0,1.0,0.0,1
CPP_negative_113,3.0,3.0,3.0,0.0,0
CPP_positive_114,3.0,0.0,0.0,0.0,1
CPP_negative_115,4.0,2.0,2.0,1.0,0
CPP_positive_116,2.0,0.0,2.0,0.0,1
CPP_negative_117,3.0,2.0,0.0,1.0,0
CPP_positive_118,2.0,2.0,4.0,3.0,1
CPP_positive_119,6.0,4.0,1.0,1.0,1
CPP_negative_120,7.0,1.0,0.0,2.0,0
CPP_positive_121,5.0,2.0,1.0,1.0,1
CPP_positive_122,1.0,2.0,1.0,1.0,1
CPP_negative_123,6.0,3.0,2.0,2.0,0
CPP_negative_124,11.0,0.0,0.0,0.0,0
CPP_positive_125,1.0,1.0,3.0,0.0,1
CPP_negative_126,4.0,1.0,0.0,0.0,0
CPP_positive_127,3.0,1.0,0.0,0.0,1
CPP_negative_128,2.0,0.0,1.0,1.0,0
CPP_negative_129,1.0,1.0,3.0,0.0,0
CPP_negative_130,2.0,1.0,1.0,0.0,0
CPP_negative_131,4.0,3.0,4.0,0.0,0
CPP_negative_132,7.0,0.0,0.0,0.0,0
CPP_positive_133,3.0,3.0,2.0,1.0,1
CPP_positive_134,1.0,2.0,0.0,1.0,1
CPP_negative_135,1.0,0.0,0.0,4.0,0
CPP_positive_136,4.0,1.0,1.0,2.0,1
CPP_positive_137,4.0,3.0,3.0,1.0,1
CPP_negative_138,3.0,0.0,3.0,0.0,0
CPP_negative_139,6.0,0.0,0.0,0.0,0
CPP_negative_140,6.0,0.0,0.0,0.0,0
CPP_negative_141,3.0,3.0,2.0,1.0,0
CPP_negative_142,3.0,2.0,0.0,0.0,0
CPP_positive_143,3.0,1.0,5.0,1.0,1
CPP_positive_144,2.0,1.0,1.0,1.0,1
CPP_negative_145,0.0,3.0,0.0,1.0,0
CPP_negative_146,1.0,1.0,3.0,2.0,0
CPP_positive_147,2.0,1.0,1.0,1.0,1
CPP_positive_148,1.0,1.0,7.0,1.0,1
CPP_negative_149,5.0,1.0,2.0,1.0,0
CPP_negative_150,1.0,1.0,3.0,0.0,0
CPP_positive_151,1.0,1.0,2.0,0.0,1
CPP_negative_152,1.0,3.0,4.0,1.0,0
CPP_negative_153,6.0,0.0,2.0,0.0,0
CPP_negative_154,5.0,0.0,1.0,0.0,0
CPP_negative_155,6.0,0.0,0.0,0.0,0
CPP_positive_156,2.0,1.0,2.0,2.0,1
CPP_negative_157,2.0,2.0,0.0,0.0,0
CPP_positive_158,2.0,1.0,2.0,1.0,1
CPP_negative_159,4.0,0.0,1.0,0.0,0
CPP_positive_160,8.0,3.0,0.0,4.0,1
CPP_positive_161,5.0,3.0,4.0,0.0,1
CPP_negative_162,7.0,2.0,4.0,0.0,0
CPP_negative_163,1.0,1.0,1.0,1.0,0
CPP_positive_164,2.0,3.0,2.0,2.0,1
CPP_positive_165,2.0,1.0,1.0,0.0,1
CPP_positive_166,1.0,2.0,1.0,0.0,1
CPP_positive_167,5.0,5.0,3.0,0.0,1
CPP_negative_168,2.0,0.0,2.0,0.0,0
CPP_negative_169,3.0,1.0,1.0,1.0,0
CPP_positive_170,2.0,0.0,2.0,0.0,1
CPP_negative_171,4.0,2.0,2.0,0.0,0
CPP_negative_172,7.0,1.0,2.0,1.0,0
CPP_negative_173,3.0,4.0,4.0,0.0,0
CPP_positive_174,0.0,1.0,2.0,1.0,1
CPP_positive_175,2.0,1.0,1.0,0.0,1
CPP_negative_176,5.0,0.0,0.0,0.0,0
CPP_positive_177,1.0,1.0,1.0,1.0,1
CPP_positive_178,1.0,4.0,4.0,1.0,1
CPP_positive_179,3.0,1.0,2.0,0.0,1
CPP_positive_180,1.0,3.0,2.0,1.0,1
CPP_negative_181,7.0,4.0,2.0,1.0,0
CPP_negative_182,3.0,1.0,0.0,0.0,0
CPP_positive_183,6.0,1.0,0.0,2.0,1
CPP_positive_184,0.0,1.0,3.0,1.0,1
CPP_positive_185,2.0,0.0,0.0,1.0,1
CPP_negative_186,5.0,2.0,0.0,2.0,0
CPP_positive_187,3.0,6.0,7.0,3.0,1
CPP_positive_188,3.0,0.0,2.0,1.0,1
CPP_positive_189,1.0,1.0,0.0,1.0,1
CPP_negative_190,4.0,0.0,3.0,1.0,0
CPP_negative_191,4.0,0.0,1.0,0.0,0
CPP_positive_192,2.0,3.0,5.0,0.0,1
CPP_positive_193,1.0,0.0,2.0,1.0,1
CPP_positive_194,3.0,1.0,0.0,2.0,1
CPP_positive_195,7.0,3.0,1.0,2.0,1
CPP_positive_196,4.0,2.0,1.0,2.0,1
CPP_negative_197,3.0,0.0,2.0,0.0,0
CPP_positive_198,0.0,1.0,2.0,1.0,1
CPP_positive_199,1.0,1.0,2.0,0.0,1
CPP_negative_200,0.0,3.0,3.0,0.0,0
CPP_negative_201,4.0,1.0,0.0,0.0,0
CPP_positive_202,6.0,1.0,1.0,1.0,1
CPP_positive_203,3.0,1.0,2.0,0.0,1
CPP_positive_204,1.0,1.0,2.0,2.0,1
CPP_positive_205,2.0,3.0,1.0,0.0,1
CPP_positive_206,2.0,3.0,3.0,2.0,1
CPP_negative_207,2.0,2.0,2.0,0.0,0
CPP_positive_208,3.0,3.0,1.0,2.0,1
CPP_negative_209,2.0,2.0,1.0,0.0,0
CPP_positive_210,1.0,2.0,2.0,0.0,1
CPP_positive_211,2.0,2.0,6.0,0.0,1
CPP_negative_212,10.0,0.0,0.0,0.0,0
CPP_negative_213,4.0,0.0,1.0,0.0,0
CPP_negative_214,2.0,1.0,1.0,1.0,0
CPP_negative_215,3.0,0.0,2.0,0.0,0
CPP_positive_216,1.0,1.0,1.0,1.0,1
CPP_positive_217,2.0,0.0,3.0,2.0,1
CPP_negative_218,2.0,0.0,1.0,1.0,0
CPP_positive_219,1.0,4.0,0.0,1.0,1
CPP_positive_220,2.0,1.0,2.0,0.0,1
CPP_negative_221,6.0,1.0,0.0,0.0,0
CPP_negative_222,3.0,1.0,0.0,1.0,0
CPP_positive_223,4.0,0.0,1.0,0.0,1
CPP_negative_224,1.0,3.0,2.0,0.0,0
CPP_negative_225,3.0,1.0,2.0,0.0,0
CPP_negative_226,2.0,0.0,2.0,0.0,0
CPP_negative_227,6.0,3.0,4.0,0.0,0
CPP_negative_228,3.0,0.0,3.0,1.0,0
CPP_positive_229,4.0,1.0,0.0,1.0,1
CPP_negative_230,1.0,1.0,2.0,3.0,0
CPP_negative_231,2.0,2.0,0.0,0.0,0
CPP_positive_232,2.0,1.0,0.0,1.0,1
CPP_negative_233,2.0,2.0,2.0,0.0,0
CPP_positive_234,4.0,1.0,0.0,0.0,1
CPP_positive_235,4.0,2.0,0.0,1.0,1
CPP_positive_236,2.0,3.0,2.0,2.0,1
CPP_positive_237,1.0,0.0,0.0,2.0,1
CPP_positive_238,3.0,0.0,1.0,2.0,1
CPP_negative_239,1.0,4.0,2.0,2.0,0
CPP_positive_240,4.0,4.0,1.0,1.0,1
CPP_negative_241,1.0,2.0,3.0,1.0,0
CPP_negative_242,3.0,0.0,1.0,0.0,0
CPP_positive_243,3.0,2.0,0.0,0.0,1
CPP_negative_244,1.0,2.0,1.0,0.0,0
CPP_negative_245,4.0,1.0,2.0,0.0,0
CPP_negative_246,3.0,0.0,1.0,0.0,0
CPP_negative_247,3.0,1.0,2.0,0.0,0
CPP_positive_248,1.0,2.0,1.0,0.0,1
CPP_negative_249,2.0,2.0,0.0,0.0,0
CPP_positive_250,2.0,0.0,0.0,3.0,1
CPP_positive_251,1.0,3.0,2.0,0.0,1
CPP_negative_252,3.0,1.0,0.0,1.0,0
CPP_negative_253,5.0,1.0,1.0,0.0,0
CPP_negative_254,1.0,0.0,3.0,4.0,0
CPP_negative_255,3.0,0.0,0.0,2.0,0
CPP_negative_256,3.0,0.0,1.0,0.0,0
CPP_negative_257,0.0,1.0,3.0,0.0,0
CPP_negative_258,2.0,1.0,1.0,1.0,0
CPP_positive_259,4.0,2.0,2.0,0.0,1
CPP_positive_260,5.0,1.0,4.0,2.0,1
CPP_positive_261,6.0,1.0,2.0,0.0,1
CPP_negative_262,4.0,1.0,4.0,1.0,0
CPP_positive_263,3.0,1.0,2.0,0.0,1
CPP_positive_264,2.0,0.0,3.0,0.0,1
CPP_negative_265,2.0,2.0,2.0,1.0,0
CPP_positive_266,2.0,2.0,2.0,0.0,1
CPP_positive_267,1.0,2.0,3.0,1.0,1
CPP_positive_268,2.0,1.0,1.0,0.0,1
CPP_negative_269,6.0,0.0,0.0,0.0,0
CPP_negative_270,7.0,3.0,3.0,0.0,0
CPP_negative_271,4.0,0.0,0.0,0.0,0
CPP_negative_272,3.0,0.0,2.0,0.0,0
CPP_positive_273,1.0,0.0,1.0,1.0,1
CPP_negative_274,5.0,0.0,2.0,1.0,0
CPP_negative_275,3.0,1.0,2.0,0.0,0
CPP_negative_276,8.0,0.0,2.0,0.0,0
CPP_negative_277,1.0,0.0,1.0,2.0,0
CPP_positive_278,3.0,1.0,2.0,1.0,1
CPP_positive_279,2.0,1.0,1.0,0.0,1
CPP_positive_280,1.0,0.0,1.0,1.0,1
CPP_positive_281,2.0,1.0,3.0,0.0,1
CPP_negative_282,2.0,2.0,1.0,0.0,0
CPP_positive_283,1.0,2.0,3.0,0.0,1
CPP_negative_284,4.0,0.0,0.0,0.0,0
CPP_positive_285,3.0,3.0,1.0,2.0,1
CPP_negative_286,4.0,1.0,0.0,0.0,0
CPP_positive_287,5.0,0.0,0.0,0.0,1
CPP_negative_288,7.0,3.0,1.0,3.0,0
CPP_positive_289,1.0,1.0,2.0,0.0,1
CPP_negative_290,5.0,2.0,3.0,0.0,0
CPP_positive_291,4.0,1.0,0.0,0.0,1
CPP_negative_292,1.0,3.0,2.0,0.0,0
CPP_negative_293,1.0,2.0,3.0,0.0,0
CPP_positive_294,3.0,1.0,0.0,1.0,1
CPP_positive_295,1.0,1.0,0.0,1.0,1
CPP_positive_296,2.0,2.0,1.0,1.0,1
CPP_negative_297,1.0,3.0,1.0,0.0,0
CPP_positive_298,4.0,6.0,1.0,1.0,1
CPP_positive_299,1.0,1.0,1.0,1.0,1
CPP_negative_300,3.0,1.0,1.0,1.0,0
CPP_negative_301,3.0,2.0,1.0,0.0,0
CPP_positive_302,3.0,0.0,1.0,0.0,1
CPP_positive_303,5.0,0.0,0.0,0.0,1
CPP_positive_304,3.0,1.0,1.0,0.0,1
CPP_positive_305,3.0,0.0,5.0,1.0,1
CPP_negative_306,2.0,2.0,1.0,1.0,0
CPP_negative_307,3.0,1.0,0.0,0.0,0
CPP_positive_308,4.0,0.0,3.0,1.0,1
CPP_negative_309,2.0,2.0,0.0,0.0,0
CPP_negative_310,3.0,3.0,1.0,2.0,0
CPP_positive_311,2.0,1.0,0.0,0.0,1
CPP_positive_312,2.0,1.0,1.0,1.0,1
CPP_negative_313,3.0,0.0,1.0,0.0,0
CPP_positive_314,0.0,0.0,3.0,1.0,1
CPP_positive_315,2.0,1.0,2.0,1.0,1
CPP_positive_316,4.0,1.0,2.0,3.0,1
CPP_positive_317,3.0,2.0,0.0,0.0,1
CPP_negative_318,3.0,4.0,1.0,1.0,0
CPP_negative_319,4.0,0.0,0.0,0.0,0
CPP_negative_320,1.0,2.0,1.0,0.0,0
CPP_negative_321,6.0,1.0,1.0,0.0,0
CPP_positive_322,4.0,1.0,2.0,2.0,1
CPP_negative_323,4.0,3.0,2.0,2.0,0
CPP_positive_324,2.0,2.0,2.0,0.0,1
CPP_negative_325,3.0,0.0,0.0,5.0,0
CPP_positive_326,3.0,1.0,3.0,1.0,1
CPP_positive_327,8.0,2.0,1.0,2.0,1
CPP_negative_328,1.0,0.0,3.0,0.0,0
CPP_positive_329,5.0,1.0,0.0,1.0,1
CPP_positive_330,6.0,2.0,0.0,0.0,1
CPP_negative_331,3.0,1.0,0.0,0.0,0
CPP_positive_332,3.0,3.0,1.0,1.0,1
CPP_negative_333,3.0,0.0,1.0,0.0,0
CPP_positive_334,3.0,1.0,1.0,0.0,1
CPP_negative_335,4.0,0.0,2.0,0.0,0
CPP_negative_336,2.0,3.0,1.0,1.0,0
CPP_positive_337,5.0,2.0,1.0,0.0,1
CPP_positive_338,3.0,3.0,3.0,2.0,1
CPP_positive_339,3.0,0.0,1.0,0.0,1
CPP_negative_340,4.0,2.0,1.0,0.0,0
CPP_negative_341,3.0,0.0,1.0,0.0,0
CPP_negative_342,4.0,2.0,3.0,0.0,0
CPP_negative_343,4.0,1.0,1.0,0.0,0
CPP_positive_344,3.0,0.0,1.0,2.0,1
CPP_negative_345,6.0,1.0,3.0,0.0,0
CPP_negative_346,0.0,2.0,3.0,0.0,0
CPP_positive_347,3.0,1.0,1.0,0.0,1
CPP_positive_348,3.0,2.0,0.0,0.0,1
CPP_negative_349,11.0,1.0,2.0,0.0,0
CPP_negative_350,6.0,2.0,0.0,0.0,0
CPP_positive_351,2.0,2.0,0.0,1.0,1
CPP_positive_352,4.0,2.0,2.0,0.0,1
CPP_positive_353,3.0,2.0,1.0,0.0,1
CPP_positive_354,1.0,2.0,5.0,1.0,1
CPP_negative_355,4.0,0.0,0.0,0.0,0
CPP_positive_356,3.0,2.0,0.0,0.0,1
CPP_negative_357,2.0,3.0,1.0,1.0,0
CPP_negative_358,1.0,2.0,1.0,1.0,0
CPP_negative_359,3.0,1.0,0.0,0.0,0
CPP_positive_360,5.0,3.0,0.0,1.0,1
CPP_positive_361,3.0,1.0,0.0,0.0,1
CPP_positive_362,4.0,4.0,2.0,2.0,1
CPP_negative_363,7.0,5.0,3.0,2.0,0
CPP_negative_364,2.0,0.0,1.0,1.0,0
CPP_positive_365,0.0,2.0,2.0,0.0,1
CPP_positive_366,1.0,2.0,0.0,0.0,1
CPP_positive_367,3.0,1.0,1.0,1.0,1
CPP_positive_368,2.0,2.0,2.0,0.0,1
CPP_positive_369,3.0,0.0,1.0,0.0,1
CPP_positive_370,2.0,1.0,2.0,0.0,1
CPP_positive_371,1.0,1.0,3.0,2.0,1
CPP_positive_372,7.0,1.0,2.0,0.0,1
CPP_negative_373,1.0,2.0,1.0,1.0,0
CPP_positive_374,3.0,1.0,2.0,0.0,1
CPP_positive_375,4.0,3.0,0.0,2.0,1
CPP_negative_376,4.0,1.0,0.0,0.0,0
CPP_negative_377,4.0,0.0,0.0,0.0,0
CPP_negative_378,10.0,2.0,3.0,1.0,0
CPP_positive_379,4.0,0.0,3.0,0.0,1
CPP_positive_380,2.0,4.0,3.0,2.0,1
CPP_positive_381,1.0,1.0,0.0,1.0,1
CPP_positive_382,2.0,2.0,1.0,2.0,1
CPP_negative_383,4.0,5.0,3.0,1.0,0
CPP_positive_384,3.0,1.0,2.0,0.0,1
CPP_negative_385,4.0,2.0,1.0,0.0,0
CPP_positive_386,3.0,1.0,0.0,0.0,1
CPP_positive_387,2.0,1.0,2.0,1.0,1
CPP_positive_388,3.0,2.0,3.0,1.0,1
CPP_negative_389,3.0,0.0,0.0,3.0,0
CPP_positive_390,2.0,2.0,2.0,0.0,1
CPP_negative_391,2.0,2.0,0.0,0.0,0
CPP_negative_392,2.0,0.0,1.0,1.0,0
CPP_positive_393,4.0,0.0,2.0,0.0,1
CPP_negative_394,7.0,0.0,0.0,2.0,0
CPP_positive_395,4.0,2.0,0.0,1.0,1
CPP_positive_396,2.0,0.0,1.0,1.0,1
CPP_positive_397,1.0,3.0,1.0,0.0,1
CPP_positive_398,3.0,2.0,0.0,1.0,1
CPP_positive_399,3.0,3.0,1.0,1.0,1
CPP_positive_400,2.0,0.0,1.0,1.0,1
CPP_positive_401,1.0,3.0,0.0,0.0,1
CPP_positive_402,3.0,5.0,1.0,0.0,1
CPP_positive_403,0.0,3.0,1.0,0.0,1
CPP_positive_404,5.0,2.0,2.0,0.0,1
CPP_negative_405,6.0,2.0,1.0,0.0,0
CPP_negative_406,3.0,0.0,3.0,0.0,0
CPP_positive_407,2.0,1.0,1.0,0.0,1
CPP_negative_408,6.0,1.0,2.0,1.0,0
CPP_negative_409,10.0,1.0,0.0,0.0,0
CPP_negative_410,3.0,2.0,2.0,0.0,0
CPP_positive_411,1.0,2.0,2.0,0.0,1
CPP_positive_412,4.0,5.0,3.0,0.0,1
CPP_negative_413,9.0,0.0,0.0,0.0,0
CPP_positive_414,2.0,2.0,2.0,0.0,1
CPP_positive_415,0.0,3.0,1.0,0.0,1
CPP_positive_416,4.0,1.0,0.0,1.0,1
CPP_positive_417,5.0,2.0,3.0,1.0,1
CPP_negative_418,4.0,0.0,1.0,0.0,0
CPP_positive_419,6.0,1.0,5.0,1.0,1
CPP_positive_420,2.0,2.0,1.0,2.0,1
CPP_positive_421,3.0,3.0,0.0,0.0,1
CPP_positive_422,1.0,2.0,1.0,2.0,1
CPP_negative_423,2.0,0.0,2.0,1.0,0
CPP_negative_424,1.0,4.0,1.0,0.0,0
CPP_positive_425,1.0,1.0,1.0,1.0,1
CPP_positive_426,4.0,4.0,0.0,2.0,1
CPP_negative_427,4.0,1.0,3.0,0.0,0
CPP_negative_428,1.0,3.0,2.0,0.0,0
CPP_negative_429,10.0,0.0,0.0,0.0,0
CPP_positive_430,3.0,0.0,2.0,0.0,1
CPP_positive_431,3.0,0.0,2.0,1.0,1
CPP_positive_432,2.0,0.0,1.0,1.0,1
CPP_negative_433,4.0,2.0,2.0,1.0,0
CPP_positive_434,2.0,2.0,0.0,0.0,1
CPP_positive_435,3.0,1.0,1.0,0.0,1
CPP_positive_436,5.0,1.0,3.0,1.0,1
CPP_negative_437,3.0,0.0,1.0,0.0,0
CPP_positive_438,7.0,6.0,2.0,4.0,1
CPP_negative_439,0.0,3.0,9.0,0.0,0
CPP_negative_440,7.0,1.0,3.0,1.0,0
CPP_negative_441,5.0,0.0,1.0,0.0,0
CPP_positive_442,3.0,0.0,2.0,2.0,1
CPP_positive_443,6.0,1.0,1.0,3.0,1
CPP_negative_444,3.0,0.0,1.0,0.0,0
CPP_positive_445,3.0,4.0,3.0,2.0,1
CPP_positive_446,3.0,0.0,3.0,0.0,1
CPP_positive_447,1.0,2.0,0.0,2.0,1
CPP_positive_448,6.0,1.0,1.0,0.0,1
CPP_positive_449,4.0,5.0,2.0,1.0,1
CPP_negative_450,1.0,1.0,3.0,1.0,0
CPP_positive_451,1.0,2.0,0.0,0.0,1
CPP_negative_452,2.0,1.0,1.0,0.0,0
CPP_negative_453,5.0,2.0,0.0,0.0,0
CPP_positive_454,2.0,0.0,1.0,1.0,1
CPP_positive_455,1.0,1.0,1.0,1.0,1
CPP_negative_456,5.0,0.0,1.0,0.0,0
CPP_negative_457,3.0,0.0,0.0,3.0,0
CPP_positive_458,6.0,1.0,2.0,2.0,1
CPP_negative_459,0.0,4.0,0.0,0.0,0
CPP_negative_460,4.0,0.0,0.0,0.0,0
CPP_negative_461,3.0,1.0,2.0,2.0,0
CPP_negative_462,7.0,0.0,1.0,2.0,0
CPP_positive_463,1.0,0.0,3.0,0.0,1
CPP_positive_464,2.0,2.0,1.0,2.0,1
CPP_positive_465,6.0,3.0,2.0,1.0,1
CPP_negative_466,4.0,0.0,1.0,0.0,0
CPP_negative_467,1.0,2.0,1.0,0.0,0
CPP_negative_468,1.0,0.0,1.0,2.0,0
CPP_negative_469,3.0,1.0,0.0,0.0,0
CPP_positive_470,3.0,1.0,1.0,0.0,1
CPP_positive_471,4.0,3.0,1.0,1.0,1
CPP_positive_472,6.0,0.0,1.0,0.0,1
CPP_positive_473,6.0,4.0,4.0,0.0,1
CPP_negative_474,4.0,3.0,3.0,0.0,0
CPP_negative_475,5.0,2.0,1.0,0.0,0
CPP_negative_476,5.0,2.0,3.0,0.0,0
CPP_positive_477,7.0,0.0,1.0,0.0,1
CPP_negative_478,10.0,1.0,1.0,0.0,0
CPP_positive_479,2.0,3.0,1.0,2.0,1
CPP_negative_480,3.0,0.0,0.0,1.0,0
CPP_positive_481,6.0,4.0,0.0,1.0,1
CPP_positive_482,4.0,1.0,2.0,0.0,1
CPP_negative_483,3.0,1.0,2.0,1.0,0
CPP_positive_484,0.0,3.0,1.0,2.0,1
CPP_negative_485,4.0,2.0,0.0,2.0,0
CPP_negative_486,6.0,3.0,4.0,0.0,0
CPP_negative_487,2.0,1.0,1.0,1.0,0
CPP_negative_488,4.0,0.0,1.0,1.0,0
CPP_negative_489,6.0,2.0,2.0,0.0,0
CPP_positive_490,2.0,6.0,1.0,2.0,1
CPP_negative_491,5.0,1.0,1.0,1.0,0
CPP_negative_492,5.0,1.0,1.0,2.0,0
CPP_positive_493,1.0,3.0,2.0,0.0,1
CPP_negative_494,2.0,2.0,0.0,0.0,0
CPP_negative_495,2.0,1.0,1.0,1.0,0
CPP_negative_496,6.0,0.0,0.0,0.0,0
CPP_negative_497,1.0,2.0,1.0,0.0,0
CPP_positive_498,3.0,0.0,1.0,0.0,1
CPP_positive_499,2.0,2.0,0.0,2.0,1
CPP_positive_500,0.0,1.0,3.0,0.0,1
CPP_positive_501,3.0,3.0,1.0,0.0,1
CPP_positive_502,4.0,2.0,2.0,0.0,1
CPP_positive_503,4.0,1.0,3.0,0.0,1
CPP_positive_504,4.0,1.0,0.0,0.0,1
CPP_negative_505,1.0,4.0,1.0,0.0,0
CPP_positive_506,1.0,2.0,1.0,1.0,1
CPP_positive_507,4.0,3.0,1.0,0.0,1
CPP_positive_508,3.0,0.0,2.0,1.0,1
CPP_positive_509,3.0,0.0,1.0,1.0,1
CPP_positive_510,9.0,0.0,1.0,1.0,1
CPP_negative_511,3.0,0.0,1.0,0.0,0
CPP_positive_512,3.0,1.0,0.0,2.0,1
